# created from X330mm_Mean.dat file and invalid data removed,,,,
# coordinates converted to meters,,,,
# coordinate system updated to match global coordinate system,,,,
# all data is taken on the X = 330 mm plane,,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,,
# 2,3,,,
# Location across the tread, Location from wheel centre of rotation, Streamwise velocity, Cross-tread velocity, Vertical velocity
# m, m, m/s, m/s, m/s
# y, z, Vx, Vy, Vz
-0.089673,-0.041597,9.0412,1.9162,1.4935
-0.089673,-0.044321,8.1905,1.8856,1.5402
-0.089673,-0.047044,7.4049,1.8011,1.5878
-0.089673,-0.049768,6.6598,1.7237,1.644
-0.089673,-0.052492,5.9921,1.6834,1.697
-0.089673,-0.055215,5.3078,1.6985,1.6956
-0.089673,-0.057939,4.6554,1.7696,1.6803
-0.089673,-0.060663,4.0169,1.8328,1.6254
-0.089673,-0.063386,3.3499,1.8129,1.5727
-0.089673,-0.06611,2.6636,1.7417,1.5557
-0.089673,-0.068834,1.9946,1.6879,1.5487
-0.089673,-0.071557,1.3529,1.6583,1.521
-0.089673,-0.074281,0.77218,1.633,1.4985
-0.089673,-0.077005,0.26328,1.5867,1.4435
-0.089673,-0.079728,-0.24387,1.522,1.3168
-0.089673,-0.082452,-0.67165,1.4418,1.1899
-0.089673,-0.085175,-1.0353,1.3919,1.1538
-0.089673,-0.087899,-1.4637,1.3503,1.2117
-0.089673,-0.090623,-1.9233,1.2859,1.3119
-0.089673,-0.093346,-2.3362,1.1844,1.3516
-0.089673,-0.09607,-2.6484,1.0302,1.3182
-0.089673,-0.098794,-2.9414,0.85258,1.305
-0.089673,-0.10152,-3.1643,0.64424,1.3636
-0.089673,-0.10424,-3.3945,0.44738,1.399
-0.089673,-0.10696,-3.626,0.26564,1.3756
-0.089673,-0.10969,-3.8488,0.10835,1.3436
-0.089673,-0.11241,-4.0415,-0.029515,1.3064
-0.089673,-0.11514,-4.1996,-0.13868,1.2832
-0.089673,-0.11786,-4.3754,-0.27119,1.2775
-0.089673,-0.12058,-4.6245,-0.46851,1.2705
-0.089673,-0.12331,-4.8742,-0.68547,1.2233
-0.089673,-0.12603,-5.0683,-0.8846,1.1387
-0.089673,-0.12875,-5.2848,-1.0612,1.0477
-0.089673,-0.13148,-5.5146,-1.2548,0.97871
-0.089673,-0.1342,-5.7808,-1.4878,0.93064
-0.089673,-0.13692,-6.0912,-1.7409,0.8797
-0.089673,-0.13965,-6.3671,-1.9271,0.8409
-0.089673,-0.14237,-6.3694,-1.9576,0.78926
-0.089673,-0.1451,-5.8974,-1.7942,0.71778
-0.089673,-0.14782,-5.3873,-1.5994,0.60582
-0.089673,-0.15054,-5.2158,-1.5342,0.44908
-0.089673,-0.15327,-4.9259,-1.4545,0.39631
-0.089673,-0.15599,-4.7617,-1.425,0.3809
-0.087727,0.0019813,20.141,2.2031,2.0216
-0.087727,-0.00074236,20.175,2.445,1.9507
-0.087727,-0.003466,19.884,2.5793,1.9214
-0.087727,-0.0061897,19.399,2.6225,1.9102
-0.087727,-0.0089133,18.642,2.6205,1.8415
-0.087727,-0.011637,17.988,2.6182,1.763
-0.087727,-0.014361,17.447,2.6066,1.7144
-0.087727,-0.017084,16.77,2.5423,1.6431
-0.087727,-0.019808,15.939,2.4448,1.5657
-0.087727,-0.022532,15.124,2.3874,1.5267
-0.087727,-0.025255,14.198,2.3376,1.5041
-0.087727,-0.027979,13.211,2.2692,1.4868
-0.087727,-0.030703,12.294,2.2155,1.4724
-0.087727,-0.033426,11.426,2.1405,1.4645
-0.087727,-0.03615,10.537,2.0527,1.4416
-0.087727,-0.038873,9.6481,1.9966,1.4357
-0.087727,-0.041597,8.8205,1.9861,1.468
-0.087727,-0.044321,7.9413,1.9449,1.4908
-0.087727,-0.047044,7.0625,1.8546,1.4916
-0.087727,-0.049768,6.2712,1.7568,1.5319
-0.087727,-0.052492,5.5965,1.696,1.5906
-0.087727,-0.055215,4.9203,1.6978,1.6195
-0.087727,-0.057939,4.2721,1.7591,1.625
-0.087727,-0.060663,3.6363,1.8242,1.5896
-0.087727,-0.063386,2.997,1.8044,1.5346
-0.087727,-0.06611,2.3144,1.7281,1.5259
-0.087727,-0.068834,1.6366,1.6613,1.5297
-0.087727,-0.071557,1.0208,1.6163,1.516
-0.087727,-0.074281,0.50057,1.5611,1.5008
-0.087727,-0.077005,0.038215,1.5022,1.4648
-0.087727,-0.079728,-0.4352,1.443,1.3413
-0.087727,-0.082452,-0.83431,1.3843,1.196
-0.087727,-0.085175,-1.2063,1.3301,1.1409
-0.087727,-0.087899,-1.6294,1.297,1.1914
-0.087727,-0.090623,-2.088,1.2585,1.2941
-0.087727,-0.093346,-2.4448,1.1764,1.3485
-0.087727,-0.09607,-2.7223,1.0325,1.3387
-0.087727,-0.098794,-2.9791,0.84241,1.3304
-0.087727,-0.10152,-3.2324,0.6223,1.3697
-0.087727,-0.10424,-3.4892,0.39361,1.3905
-0.087727,-0.10696,-3.7264,0.19166,1.3683
-0.087727,-0.10969,-3.9423,0.016081,1.3415
-0.087727,-0.11241,-4.0924,-0.13909,1.3153
-0.087727,-0.11514,-4.2274,-0.26025,1.2921
-0.087727,-0.11786,-4.4371,-0.38191,1.2708
-0.087727,-0.12058,-4.7452,-0.55316,1.2526
-0.087727,-0.12331,-5.0274,-0.76038,1.1881
-0.087727,-0.12603,-5.2729,-0.95518,1.0935
-0.087727,-0.12875,-5.5205,-1.1272,0.99646
-0.087727,-0.13148,-5.7574,-1.3071,0.92135
-0.087727,-0.1342,-6.0037,-1.5159,0.86863
-0.087727,-0.13692,-6.3269,-1.7301,0.81226
-0.087727,-0.13965,-6.7696,-1.9021,0.76375
-0.087727,-0.14237,-7.1592,-1.9924,0.68383
-0.087727,-0.1451,-7.2498,-2.0057,0.56433
-0.087727,-0.14782,-7.1657,-1.9744,0.41916
-0.087727,-0.15054,-7.1857,-2.0011,0.24928
-0.087727,-0.15327,-7.2182,-2.0828,0.15393
-0.087727,-0.15599,-7.2213,-2.1481,0.11239
-0.085782,0.0019813,19.941,2.3046,1.9054
-0.085782,-0.00074236,19.943,2.5299,1.8477
-0.085782,-0.003466,19.685,2.679,1.8235
-0.085782,-0.0061897,19.102,2.7221,1.8247
-0.085782,-0.0089133,18.344,2.7017,1.7822
-0.085782,-0.011637,17.61,2.6978,1.7027
-0.085782,-0.014361,17.074,2.681,1.6295
-0.085782,-0.017084,16.433,2.603,1.5629
-0.085782,-0.019808,15.631,2.5351,1.5026
-0.085782,-0.022532,14.802,2.4958,1.4599
-0.085782,-0.025255,13.82,2.4681,1.4331
-0.085782,-0.027979,12.819,2.4134,1.4036
-0.085782,-0.030703,11.937,2.3484,1.3933
-0.085782,-0.033426,11.091,2.2445,1.3847
-0.085782,-0.03615,10.244,2.1395,1.3736
-0.085782,-0.038873,9.4018,2.071,1.3805
-0.085782,-0.041597,8.6043,2.0409,1.407
-0.085782,-0.044321,7.7256,2.0038,1.4011
-0.085782,-0.047044,6.8065,1.9014,1.3872
-0.085782,-0.049768,5.9464,1.7995,1.4144
-0.085782,-0.052492,5.2483,1.725,1.4745
-0.085782,-0.055215,4.541,1.716,1.5172
-0.085782,-0.057939,3.9123,1.7693,1.5487
-0.085782,-0.060663,3.2984,1.8286,1.5319
-0.085782,-0.063386,2.6856,1.8019,1.4874
-0.085782,-0.06611,2.0629,1.7085,1.4742
-0.085782,-0.068834,1.4311,1.6092,1.4807
-0.085782,-0.071557,0.83212,1.5227,1.4841
-0.085782,-0.074281,0.29321,1.4456,1.4742
-0.085782,-0.077005,-0.21488,1.4106,1.4321
-0.085782,-0.079728,-0.72777,1.3961,1.2749
-0.085782,-0.082452,-1.172,1.3667,1.0931
-0.085782,-0.085175,-1.5533,1.3237,1.0207
-0.085782,-0.087899,-1.9769,1.2923,1.0734
-0.085782,-0.090623,-2.3927,1.248,1.202
-0.085782,-0.093346,-2.6713,1.1691,1.3015
-0.085782,-0.09607,-2.8766,1.0354,1.3245
-0.085782,-0.098794,-3.1195,0.85644,1.3284
-0.085782,-0.10152,-3.3698,0.62745,1.3587
-0.085782,-0.10424,-3.5967,0.38693,1.3682
-0.085782,-0.10696,-3.7815,0.15628,1.3394
-0.085782,-0.10969,-3.9803,-0.04458,1.3024
-0.085782,-0.11241,-4.1461,-0.22015,1.2707
-0.085782,-0.11514,-4.3011,-0.36412,1.2504
-0.085782,-0.11786,-4.5252,-0.48409,1.2237
-0.085782,-0.12058,-4.8292,-0.63257,1.1813
-0.085782,-0.12331,-5.141,-0.8165,1.1073
-0.085782,-0.12603,-5.4027,-0.9991,1.0099
-0.085782,-0.12875,-5.6557,-1.1796,0.92079
-0.085782,-0.13148,-5.8941,-1.3662,0.84761
-0.085782,-0.1342,-6.1454,-1.5685,0.79204
-0.085782,-0.13692,-6.4268,-1.7581,0.74411
-0.085782,-0.13965,-6.8657,-1.9153,0.71291
-0.085782,-0.14237,-7.354,-2.0348,0.63338
-0.085782,-0.1451,-7.6576,-2.1217,0.48746
-0.085782,-0.14782,-7.731,-2.1616,0.32241
-0.085782,-0.15054,-7.7989,-2.2222,0.14765
-0.085782,-0.15327,-7.9785,-2.3936,0.04613
-0.085782,-0.15599,-7.9963,-2.4997,0.012745
-0.083836,0.0019813,19.857,2.4285,1.8102
-0.083836,-0.00074236,19.797,2.6658,1.7606
-0.083836,-0.003466,19.513,2.8167,1.7238
-0.083836,-0.0061897,18.955,2.8496,1.7338
-0.083836,-0.0089133,18.158,2.8086,1.6819
-0.083836,-0.011637,17.429,2.7734,1.5947
-0.083836,-0.014361,16.81,2.7395,1.5147
-0.083836,-0.017084,16.184,2.6696,1.4446
-0.083836,-0.019808,15.365,2.6166,1.3679
-0.083836,-0.022532,14.501,2.6141,1.3349
-0.083836,-0.025255,13.503,2.5997,1.3136
-0.083836,-0.027979,12.471,2.5579,1.3012
-0.083836,-0.030703,11.619,2.476,1.2832
-0.083836,-0.033426,10.806,2.3401,1.2533
-0.083836,-0.03615,9.9532,2.2061,1.2526
-0.083836,-0.038873,9.1563,2.1192,1.28
-0.083836,-0.041597,8.4221,2.0778,1.3011
-0.083836,-0.044321,7.5202,2.0347,1.3032
-0.083836,-0.047044,6.6069,1.9453,1.2869
-0.083836,-0.049768,5.726,1.848,1.3054
-0.083836,-0.052492,4.9942,1.784,1.3525
-0.083836,-0.055215,4.2878,1.7623,1.4006
-0.083836,-0.057939,3.6722,1.8083,1.4486
-0.083836,-0.060663,3.0873,1.8454,1.4402
-0.083836,-0.063386,2.4898,1.8124,1.4086
-0.083836,-0.06611,1.8956,1.7021,1.3914
-0.083836,-0.068834,1.3014,1.5683,1.3951
-0.083836,-0.071557,0.71146,1.4516,1.4051
-0.083836,-0.074281,0.15278,1.3738,1.4007
-0.083836,-0.077005,-0.51273,1.3691,1.3209
-0.083836,-0.079728,-1.2041,1.4077,1.1138
-0.083836,-0.082452,-1.7666,1.4366,0.89896
-0.083836,-0.085175,-2.1498,1.4027,0.82681
-0.083836,-0.087899,-2.5343,1.3469,0.89596
-0.083836,-0.090623,-2.8235,1.2702,1.064
-0.083836,-0.093346,-2.937,1.158,1.2075
-0.083836,-0.09607,-3.0337,1.0128,1.2637
-0.083836,-0.098794,-3.2434,0.84352,1.2928
-0.083836,-0.10152,-3.4654,0.61356,1.3261
-0.083836,-0.10424,-3.664,0.36124,1.3227
-0.083836,-0.10696,-3.822,0.12777,1.2835
-0.083836,-0.10969,-4.0381,-0.085177,1.2316
-0.083836,-0.11241,-4.2519,-0.28348,1.1863
-0.083836,-0.11514,-4.4299,-0.44649,1.1537
-0.083836,-0.11786,-4.64,-0.57873,1.1223
-0.083836,-0.12058,-4.9101,-0.71767,1.0797
-0.083836,-0.12331,-5.1872,-0.87499,0.9991
-0.083836,-0.12603,-5.4431,-1.0427,0.90581
-0.083836,-0.12875,-5.6755,-1.234,0.82719
-0.083836,-0.13148,-5.9138,-1.4384,0.76366
-0.083836,-0.1342,-6.1742,-1.658,0.71032
-0.083836,-0.13692,-6.4299,-1.8653,0.68716
-0.083836,-0.13965,-6.7721,-2.0524,0.69882
-0.083836,-0.14237,-7.1654,-2.2221,0.64466
-0.083836,-0.1451,-7.4315,-2.3496,0.50221
-0.083836,-0.14782,-7.532,-2.43,0.32968
-0.083836,-0.15054,-7.6065,-2.5108,0.1506
-0.083836,-0.15327,-7.7176,-2.6709,0.076925
-0.083836,-0.15599,-7.6514,-2.771,0.068889
-0.081891,0.0019813,19.802,2.6865,1.7592
-0.081891,-0.00074236,19.742,2.89,1.6859
-0.081891,-0.003466,19.42,3.041,1.6412
-0.081891,-0.0061897,18.86,3.0202,1.6292
-0.081891,-0.0089133,18.055,2.9414,1.5603
-0.081891,-0.011637,17.281,2.882,1.4503
-0.081891,-0.014361,16.652,2.8377,1.3574
-0.081891,-0.017084,16.001,2.8011,1.2881
-0.081891,-0.019808,15.188,2.7508,1.2365
-0.081891,-0.022532,14.315,2.7491,1.2081
-0.081891,-0.025255,13.296,2.726,1.1818
-0.081891,-0.027979,12.308,2.6558,1.1847
-0.081891,-0.030703,11.432,2.5554,1.1675
-0.081891,-0.033426,10.586,2.4236,1.1177
-0.081891,-0.03615,9.717,2.2852,1.1126
-0.081891,-0.038873,8.9178,2.1839,1.1492
-0.081891,-0.041597,8.1557,2.1258,1.1991
-0.081891,-0.044321,7.3106,2.0639,1.2112
-0.081891,-0.047044,6.3747,1.9847,1.1984
-0.081891,-0.049768,5.5204,1.9096,1.2139
-0.081891,-0.052492,4.7855,1.8485,1.253
-0.081891,-0.055215,4.11,1.8233,1.2954
-0.081891,-0.057939,3.4765,1.8435,1.3362
-0.081891,-0.060663,2.9138,1.8749,1.3438
-0.081891,-0.063386,2.3456,1.8366,1.3237
-0.081891,-0.06611,1.7619,1.7143,1.3123
-0.081891,-0.068834,1.1678,1.5716,1.3124
-0.081891,-0.071557,0.60067,1.4548,1.3076
-0.081891,-0.074281,0.025635,1.3761,1.2889
-0.081891,-0.077005,-0.74142,1.3789,1.1782
-0.081891,-0.079728,-1.5438,1.4422,0.94102
-0.081891,-0.082452,-2.1248,1.4684,0.72284
-0.081891,-0.085175,-2.4816,1.4082,0.67525
-0.081891,-0.087899,-2.8257,1.3336,0.76672
-0.081891,-0.090623,-3.064,1.2475,0.95944
-0.081891,-0.093346,-3.088,1.109,1.1326
-0.081891,-0.09607,-3.1028,0.94841,1.214
-0.081891,-0.098794,-3.274,0.77964,1.252
-0.081891,-0.10152,-3.515,0.55947,1.2866
-0.081891,-0.10424,-3.7202,0.31219,1.2661
-0.081891,-0.10696,-3.8915,0.075853,1.2024
-0.081891,-0.10969,-4.1448,-0.14619,1.1247
-0.081891,-0.11241,-4.3959,-0.34212,1.0614
-0.081891,-0.11514,-4.5956,-0.50514,1.0201
-0.081891,-0.11786,-4.7687,-0.64597,0.99204
-0.081891,-0.12058,-5.0075,-0.79213,0.96098
-0.081891,-0.12331,-5.2243,-0.94078,0.88882
-0.081891,-0.12603,-5.4509,-1.0934,0.80894
-0.081891,-0.12875,-5.652,-1.2836,0.74169
-0.081891,-0.13148,-5.8694,-1.5101,0.68802
-0.081891,-0.1342,-6.1408,-1.7541,0.63691
-0.081891,-0.13692,-6.3833,-1.9907,0.64271
-0.081891,-0.13965,-6.5084,-2.2272,0.72354
-0.081891,-0.14237,-6.5841,-2.4333,0.73676
-0.081891,-0.1451,-6.56,-2.5519,0.63698
-0.081891,-0.14782,-6.44,-2.5814,0.49235
-0.081891,-0.15054,-6.4029,-2.6378,0.3303
-0.081891,-0.15327,-6.2991,-2.7172,0.29143
-0.081891,-0.15599,-6.0646,-2.7526,0.31959
-0.079945,0.0019813,19.846,3.0252,1.6998
-0.079945,-0.00074236,19.746,3.159,1.6064
-0.079945,-0.003466,19.369,3.2186,1.5644
-0.079945,-0.0061897,18.762,3.1959,1.5323
-0.079945,-0.0089133,17.94,3.1063,1.4537
-0.079945,-0.011637,17.191,3.0296,1.3419
-0.079945,-0.014361,16.559,2.9852,1.2457
-0.079945,-0.017084,15.87,2.9399,1.1778
-0.079945,-0.019808,15.071,2.8774,1.1134
-0.079945,-0.022532,14.143,2.8686,1.0703
-0.079945,-0.025255,13.153,2.8147,1.0465
-0.079945,-0.027979,12.212,2.726,1.0366
-0.079945,-0.030703,11.359,2.6099,1.0295
-0.079945,-0.033426,10.479,2.4838,0.99585
-0.079945,-0.03615,9.5589,2.3537,0.98408
-0.079945,-0.038873,8.6971,2.2589,1.0327
-0.079945,-0.041597,7.9005,2.1779,1.0904
-0.079945,-0.044321,7.0576,2.1097,1.1122
-0.079945,-0.047044,6.1857,2.0295,1.1077
-0.079945,-0.049768,5.3305,1.9582,1.1122
-0.079945,-0.052492,4.608,1.9016,1.1397
-0.079945,-0.055215,3.9353,1.876,1.1766
-0.079945,-0.057939,3.2875,1.8688,1.2267
-0.079945,-0.060663,2.7743,1.8829,1.2468
-0.079945,-0.063386,2.2278,1.8252,1.2406
-0.079945,-0.06611,1.6488,1.705,1.2276
-0.079945,-0.068834,1.0578,1.5885,1.2159
-0.079945,-0.071557,0.53635,1.4879,1.1911
-0.079945,-0.074281,0.010381,1.3996,1.1613
-0.079945,-0.077005,-0.68379,1.3753,1.0485
-0.079945,-0.079728,-1.4215,1.3951,0.81415
-0.079945,-0.082452,-1.8999,1.363,0.62905
-0.079945,-0.085175,-2.1766,1.2643,0.62257
-0.079945,-0.087899,-2.5367,1.1882,0.74039
-0.079945,-0.090623,-2.8497,1.114,0.92824
-0.079945,-0.093346,-2.9404,0.99227,1.1086
-0.079945,-0.09607,-2.9915,0.84481,1.1856
-0.079945,-0.098794,-3.2344,0.68616,1.2007
-0.079945,-0.10152,-3.53,0.47398,1.2111
-0.079945,-0.10424,-3.7854,0.23005,1.171
-0.079945,-0.10696,-3.993,-0.0027863,1.0718
-0.079945,-0.10969,-4.2537,-0.20708,0.97021
-0.079945,-0.11241,-4.5183,-0.38752,0.89085
-0.079945,-0.11514,-4.7305,-0.53885,0.84835
-0.079945,-0.11786,-4.9155,-0.68856,0.83473
-0.079945,-0.12058,-5.1219,-0.85196,0.82551
-0.079945,-0.12331,-5.3033,-1.0067,0.78091
-0.079945,-0.12603,-5.4691,-1.1632,0.72388
-0.079945,-0.12875,-5.6316,-1.3556,0.67651
-0.079945,-0.13148,-5.8155,-1.5927,0.62895
-0.079945,-0.1342,-6.0735,-1.8498,0.58698
-0.079945,-0.13692,-6.2554,-2.1064,0.61695
-0.079945,-0.13965,-6.1169,-2.3834,0.76292
-0.079945,-0.14237,-5.722,-2.6133,0.85828
-0.079945,-0.1451,-5.2057,-2.6801,0.82921
-0.079945,-0.14782,-4.6756,-2.6037,0.74262
-0.079945,-0.15054,-4.4105,-2.5906,0.61711
-0.079945,-0.15327,-4.231,-2.652,0.59824
-0.079945,-0.15599,-3.7183,-2.5622,0.67273
-0.078,0.0019813,20.047,3.2727,1.606
-0.078,-0.00074236,19.749,3.3289,1.5092
-0.078,-0.003466,19.306,3.3571,1.4839
-0.078,-0.0061897,18.585,3.3208,1.45
-0.078,-0.0089133,17.769,3.2498,1.3808
-0.078,-0.011637,16.99,3.1765,1.2541
-0.078,-0.014361,16.37,3.0993,1.1626
-0.078,-0.017084,15.704,3.0361,1.0784
-0.078,-0.019808,14.883,2.9721,1.0099
-0.078,-0.022532,13.985,2.9251,0.95693
-0.078,-0.025255,13.063,2.8544,0.95693
-0.078,-0.027979,12.155,2.7401,0.94737
-0.078,-0.030703,11.314,2.6097,0.91812
-0.078,-0.033426,10.415,2.5027,0.88988
-0.078,-0.03615,9.4543,2.3955,0.87391
-0.078,-0.038873,8.5365,2.2968,0.92171
-0.078,-0.041597,7.7075,2.223,0.97815
-0.078,-0.044321,6.8513,2.1454,1.0022
-0.078,-0.047044,6.0168,2.0687,0.99287
-0.078,-0.049768,5.2169,1.9968,0.9821
-0.078,-0.052492,4.5392,1.9398,1.0046
-0.078,-0.055215,3.7915,1.9,1.0411
-0.078,-0.057939,3.19,1.8769,1.0989
-0.078,-0.060663,2.63,1.8569,1.1421
-0.078,-0.063386,2.1367,1.7868,1.1523
-0.078,-0.06611,1.6074,1.6642,1.1404
-0.078,-0.068834,1.0341,1.557,1.1049
-0.078,-0.071557,0.56464,1.4731,1.0564
-0.078,-0.074281,0.10464,1.3745,1.0194
-0.078,-0.077005,-0.44948,1.3007,0.92697
-0.078,-0.079728,-1.0265,1.255,0.73979
-0.078,-0.082452,-1.3875,1.1764,0.60342
-0.078,-0.085175,-1.59,1.0578,0.63304
-0.078,-0.087899,-1.9771,0.98095,0.75699
-0.078,-0.090623,-2.4121,0.92478,0.93632
-0.078,-0.093346,-2.6673,0.83385,1.0905
-0.078,-0.09607,-2.8485,0.70892,1.1292
-0.078,-0.098794,-3.1824,0.57857,1.1066
-0.078,-0.10152,-3.5406,0.37835,1.0808
-0.078,-0.10424,-3.8266,0.15175,1.0193
-0.078,-0.10696,-4.0402,-0.071916,0.89859
-0.078,-0.10969,-4.2942,-0.2638,0.77711
-0.078,-0.11241,-4.5557,-0.4315,0.69186
-0.078,-0.11514,-4.7928,-0.57272,0.65507
-0.078,-0.11786,-5.0026,-0.73392,0.65689
-0.078,-0.12058,-5.2076,-0.92321,0.67178
-0.078,-0.12331,-5.3678,-1.1023,0.65634
-0.078,-0.12603,-5.4926,-1.2673,0.63131
-0.078,-0.12875,-5.6195,-1.4628,0.61607
-0.078,-0.13148,-5.7476,-1.6965,0.5875
-0.078,-0.1342,-5.9457,-1.9634,0.5501
-0.078,-0.13692,-6.0484,-2.2488,0.5989
-0.078,-0.13965,-5.7002,-2.5761,0.78115
-0.078,-0.14237,-4.8602,-2.8389,0.92654
-0.078,-0.1451,-3.8087,-2.8756,0.95442
-0.078,-0.14782,-2.9455,-2.7698,0.90506
-0.078,-0.15054,-2.5417,-2.7406,0.8005
-0.078,-0.15327,-2.206,-2.7367,0.82608
-0.078,-0.15599,-1.4725,-2.5408,0.95394
-0.076054,0.0019813,20.051,3.5083,1.4935
-0.076054,-0.00074236,19.695,3.5029,1.415
-0.076054,-0.003466,19.137,3.4797,1.389
-0.076054,-0.0061897,18.405,3.4219,1.3683
-0.076054,-0.0089133,17.585,3.3551,1.3052
-0.076054,-0.011637,16.82,3.2584,1.2037
-0.076054,-0.014361,16.123,3.1651,1.1194
-0.076054,-0.017084,15.429,3.0743,1.0449
-0.076054,-0.019808,14.637,3.0098,0.97431
-0.076054,-0.022532,13.804,2.9376,0.93628
-0.076054,-0.025255,12.811,2.8193,0.90165
-0.076054,-0.027979,11.947,2.7158,0.89105
-0.076054,-0.030703,11.132,2.6005,0.86507
-0.076054,-0.033426,10.306,2.5041,0.80859
-0.076054,-0.03615,9.3694,2.4137,0.78002
-0.076054,-0.038873,8.4328,2.3334,0.81546
-0.076054,-0.041597,7.5847,2.2566,0.8727
-0.076054,-0.044321,6.7605,2.1808,0.89722
-0.076054,-0.047044,5.934,2.1017,0.87808
-0.076054,-0.049768,5.1943,2.0275,0.85917
-0.076054,-0.052492,4.4916,1.9668,0.87334
-0.076054,-0.055215,3.731,1.9189,0.91431
-0.076054,-0.057939,3.0847,1.8808,0.97068
-0.076054,-0.060663,2.5107,1.8193,1.0264
-0.076054,-0.063386,2.034,1.7164,1.0484
-0.076054,-0.06611,1.5322,1.5934,1.0311
-0.076054,-0.068834,1.0212,1.4811,0.98529
-0.076054,-0.071557,0.53806,1.3972,0.91405
-0.076054,-0.074281,0.15105,1.2936,0.87833
-0.076054,-0.077005,-0.33575,1.2088,0.82064
-0.076054,-0.079728,-0.864,1.1494,0.68877
-0.076054,-0.082452,-1.2113,1.0733,0.59736
-0.076054,-0.085175,-1.4286,0.96956,0.63789
-0.076054,-0.087899,-1.8263,0.89658,0.75354
-0.076054,-0.090623,-2.2901,0.82715,0.9175
-0.076054,-0.093346,-2.5788,0.71667,1.0257
-0.076054,-0.09607,-2.8183,0.5806,1.0212
-0.076054,-0.098794,-3.1884,0.44056,0.96219
-0.076054,-0.10152,-3.5904,0.27225,0.91321
-0.076054,-0.10424,-3.853,0.069811,0.82887
-0.076054,-0.10696,-4.0643,-0.13392,0.70185
-0.076054,-0.10969,-4.2907,-0.32199,0.58858
-0.076054,-0.11241,-4.5326,-0.48233,0.5077
-0.076054,-0.11514,-4.7787,-0.63089,0.47808
-0.076054,-0.11786,-5.0343,-0.80831,0.49357
-0.076054,-0.12058,-5.2667,-1.0179,0.52109
-0.076054,-0.12331,-5.4365,-1.2148,0.52638
-0.076054,-0.12603,-5.5513,-1.388,0.52483
-0.076054,-0.12875,-5.6704,-1.5795,0.52985
-0.076054,-0.13148,-5.8017,-1.7983,0.52175
-0.076054,-0.1342,-5.9796,-2.0635,0.49534
-0.076054,-0.13692,-6.0738,-2.349,0.55168
-0.076054,-0.13965,-5.7606,-2.6539,0.73424
-0.076054,-0.14237,-4.8448,-2.8939,0.86874
-0.076054,-0.1451,-3.6024,-2.913,0.89028
-0.076054,-0.14782,-2.6148,-2.8069,0.83771
-0.076054,-0.15054,-2.2357,-2.7903,0.73013
-0.076054,-0.15327,-1.7728,-2.715,0.81086
-0.076054,-0.15599,-1.0477,-2.506,0.97368
-0.074109,0.0019813,20.042,3.7867,1.4084
-0.074109,-0.00074236,19.677,3.7154,1.3627
-0.074109,-0.003466,19.064,3.6462,1.3298
-0.074109,-0.0061897,18.308,3.551,1.3087
-0.074109,-0.0089133,17.5,3.4581,1.2473
-0.074109,-0.011637,16.639,3.325,1.1509
-0.074109,-0.014361,15.907,3.211,1.0893
-0.074109,-0.017084,15.176,3.0919,1.0333
-0.074109,-0.019808,14.344,3.0154,1.0154
-0.074109,-0.022532,13.504,2.9303,0.96566
-0.074109,-0.025255,12.53,2.8184,0.93961
-0.074109,-0.027979,11.649,2.6812,0.8969
-0.074109,-0.030703,10.85,2.5823,0.84742
-0.074109,-0.033426,10.069,2.4966,0.765
-0.074109,-0.03615,9.209,2.4368,0.72887
-0.074109,-0.038873,8.3107,2.3702,0.74576
-0.074109,-0.041597,7.4834,2.289,0.79908
-0.074109,-0.044321,6.6707,2.2032,0.81549
-0.074109,-0.047044,5.8695,2.1342,0.80065
-0.074109,-0.049768,5.1523,2.0698,0.77581
-0.074109,-0.052492,4.461,2.0107,0.77436
-0.074109,-0.055215,3.7396,1.9641,0.8022
-0.074109,-0.057939,3.0226,1.901,0.86386
-0.074109,-0.060663,2.3891,1.8031,0.92164
-0.074109,-0.063386,1.8523,1.6594,0.94021
-0.074109,-0.06611,1.3881,1.4955,0.92111
-0.074109,-0.068834,0.87382,1.3719,0.86534
-0.074109,-0.071557,0.41412,1.2865,0.79506
-0.074109,-0.074281,-0.0079177,1.2079,0.75921
-0.074109,-0.077005,-0.52803,1.1533,0.72886
-0.074109,-0.079728,-1.1788,1.1521,0.64325
-0.074109,-0.082452,-1.6657,1.1346,0.57284
-0.074109,-0.085175,-1.9709,1.0785,0.59938
-0.074109,-0.087899,-2.3484,0.99531,0.69621
-0.074109,-0.090623,-2.6996,0.86899,0.83882
-0.074109,-0.093346,-2.8417,0.68392,0.91173
-0.074109,-0.09607,-2.947,0.48717,0.88517
-0.074109,-0.098794,-3.2869,0.3147,0.81225
-0.074109,-0.10152,-3.6687,0.15419,0.74985
-0.074109,-0.10424,-3.9183,-0.026311,0.65672
-0.074109,-0.10696,-4.086,-0.22082,0.53576
-0.074109,-0.10969,-4.2781,-0.40458,0.43769
-0.074109,-0.11241,-4.5178,-0.56202,0.38446
-0.074109,-0.11514,-4.7899,-0.71494,0.36658
-0.074109,-0.11786,-5.0654,-0.89812,0.37957
-0.074109,-0.12058,-5.3124,-1.1177,0.40499
-0.074109,-0.12331,-5.5073,-1.315,0.40838
-0.074109,-0.12603,-5.6679,-1.4849,0.41782
-0.074109,-0.12875,-5.8113,-1.6617,0.43636
