"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
159.21,-211.21,31.715,0.89887,2.206,0.0012312,0.0061065,0.00010501,-53.779,-4.0827,11.14,5.3014,0,0.33,0.21567,-0.17929
153.39,-212.73,31.733,0.86524,2.2158,0.0011738,0.0061015,0.0001052,-53.701,-2.4703,11.138,5.2499,0,0.33,0.21873,-0.1793
160.5,-210.76,31.735,0.89954,2.1823,0.0011638,0.0060978,0.00010355,-53.683,-4.3095,11.759,5.282,0,0.33,0.21567,-0.18083
152.18,-211.43,31.753,0.86567,2.192,0.0011093,0.0060953,0.00010417,-53.605,-2.5136,11.679,5.2161,0,0.33,0.21873,-0.18085
191.76,-226.06,31.67,0.96199,2.1805,0.0014657,0.0061293,0.00010199,-53.939,-6.0568,10.878,6.4763,0,0.33,0.20966,-0.179
193.45,-222.8,31.69,0.96376,2.1561,0.0013862,0.0061182,0.00010109,-53.84,-6.4302,11.432,6.5224,0,0.33,0.20966,-0.18054
190.06,-216.71,31.755,0.96926,2.0836,0.0012024,0.0061065,9.8799e-05,-53.516,-6.759,12.96,6.5712,0,0.33,0.20963,-0.1853
150.94,-209.98,31.773,0.86605,2.1683,0.0010533,0.0060974,0.00010363,-53.506,-2.4659,12.06,5.1729,0,0.33,0.21873,-0.18239
162.27,-211.59,31.756,0.90045,2.1587,0.0011054,0.0060981,0.00010205,-53.586,-4.5678,12.315,5.2454,0,0.33,0.21567,-0.18238
192.04,-217.76,31.711,0.96544,2.1321,0.0013167,0.0061183,0.00010062,-53.738,-6.5407,12.045,6.6614,0,0.33,0.20966,-0.1821
96.531,-151.79,31.893,0.68829,1.8801,0.00062343,0.0070602,0.00011078,-51.999,14.641,-11.635,5.0857,0,0.33,0.22779,-0.1998
109.2,-159.71,31.91,0.70506,1.9051,0.00064288,0.0067467,0.0001149,-52.108,12.884,-8.6109,5.5372,0,0.33,0.22781,-0.19821
149.99,-209.29,31.894,0.8115,2.0001,0.00076661,0.0062411,0.00011916,-52.68,6.5711,1.0689,5.3592,0,0.33,0.22189,-0.19321
147.05,-200.98,31.894,0.79977,1.9747,0.00073968,0.0063501,0.0001207,-52.564,7.8093,-2.0264,5.3206,0,0.33,0.22188,-0.19478
129.48,-181.44,31.928,0.73043,1.9572,0.00068368,0.0063725,0.00011955,-52.34,9.8681,-2.3964,6.3757,0,0.33,0.22794,-0.19483
135.93,-192.55,31.93,0.74034,1.9833,0.00070629,0.0062637,0.00011799,-52.455,8.7368,0.5625,6.6968,0,0.33,0.22796,-0.19323
197.72,-271.67,31.97,0.60155,1.9908,0.00070501,0.0062026,0.00011083,-51.972,2.7799,2.8349,0.91405,0,0.33,0.2401,-0.19172
203.72,-262.76,31.964,0.55685,1.9997,0.00068644,0.0061832,0.0001144,-51.811,1.0829,2.3755,-2.3408,0,0.33,0.24316,-0.19173
141.06,-206.18,31.926,0.686,2.0699,0.00077104,0.0061545,0.0001124,-52.602,1.8872,9.0942,4.7332,0,0.33,0.23404,-0.18706
137.49,-202.1,31.939,0.68387,2.0452,0.00074299,0.0061593,0.00011583,-52.499,2.6939,7.759,4.6918,0,0.33,0.23404,-0.18861
146.17,-209.86,31.911,0.72259,2.0751,0.00078783,0.006136,0.00010912,-52.746,3.3397,9.3465,6.1419,0,0.33,0.231,-0.18705
143.95,-206.33,31.925,0.7203,2.0502,0.00075906,0.0061442,0.0001124,-52.643,4.2657,7.8541,6.0443,0,0.33,0.231,-0.1886
136.64,-199.12,31.944,0.71133,2.0001,0.00071029,0.0062062,0.00011922,-52.433,5.9962,3.465,5.9963,0,0.33,0.231,-0.19169
127.95,-193.31,31.958,0.67587,1.996,0.00069568,0.0062223,0.00012449,-52.287,4.3808,3.2471,4.5606,0,0.33,0.23403,-0.1917
149.87,-210.18,31.889,0.82029,2.0252,0.00079411,0.0061822,0.00011777,-52.789,5.1014,4.0185,5.4878,0,0.33,0.22188,-0.19166
149.36,-209.76,31.906,0.75718,2.0594,0.00078201,0.0061305,0.00010985,-52.774,4.9197,8.1185,6.8541,0,0.33,0.22796,-0.18859
150.41,-212.76,31.892,0.75925,2.0843,0.00081243,0.0061214,0.00010666,-52.878,3.9138,9.6967,6.9997,0,0.33,0.22796,-0.18705
141.88,-200.94,31.926,0.748,2.0089,0.00073003,0.0062038,0.00011595,-52.564,7.3625,3.6163,6.8301,0,0.33,0.22796,-0.19168
157.69,-222.29,31.765,0.76101,2.2595,0.0011863,0.0061594,0.00010375,-53.567,3.8047,9.6431,8.773,0,0.33,0.22797,-0.17624
153.16,-217.8,31.752,0.83091,2.2202,0.0011298,0.0061128,0.00010381,-53.604,-0.36223,11.217,6.4147,0,0.33,0.22187,-0.17931
152.07,-216.87,31.771,0.83128,2.1958,0.0010667,0.0061042,0.0001029,-53.507,-0.38558,11.702,6.3154,0,0.33,0.22187,-0.18085
153.36,-219.88,31.819,0.75935,2.1841,0.00098563,0.0061349,0.00010207,-53.274,2.9608,11.095,8.0619,0,0.33,0.22797,-0.18087
155.03,-221.51,31.801,0.75952,2.2091,0.0010446,0.006142,0.00010222,-53.373,3.0202,10.797,8.3328,0,0.33,0.22797,-0.17933
164.35,-237.74,31.894,0.61281,2.1499,0.00086636,0.0061303,0.00010544,-52.587,-2.3675,9.9963,1.3085,0,0.33,0.24011,-0.18244
179.44,-249.19,31.892,0.57226,2.1585,0.00084635,0.0061037,0.00010379,-52.424,-2.7103,9.7742,-1.4729,0,0.33,0.24317,-0.18244
147.18,-212.36,31.895,0.72337,2.1,0.0008213,0.0061376,0.00010668,-52.846,2.6406,10.346,6.3386,0,0.33,0.231,-0.18551
141.97,-208.24,31.91,0.687,2.0946,0.00080333,0.0061525,0.00011012,-52.701,1.2948,9.9081,4.878,0,0.33,0.23404,-0.18552
145.7,-215.51,31.877,0.68727,2.1443,0.00088347,0.0061523,0.00010743,-52.898,0.73154,10.318,5.1806,0,0.33,0.23404,-0.18243
147.29,-215.03,31.86,0.72337,2.1497,0.0009037,0.0061387,0.00010487,-53.043,2.4408,10.709,6.8788,0,0.33,0.231,-0.18242
149.87,-214.84,31.792,0.83171,2.1715,0.0010114,0.0061055,0.0001027,-53.408,-0.26328,12.006,6.2449,0,0.33,0.22187,-0.1824
152.25,-216.25,31.875,0.7599,2.1092,0.00084758,0.0061249,0.00010404,-52.979,3.1204,10.787,7.1841,0,0.33,0.22797,-0.1855
152.64,-219.27,31.837,0.75933,2.1591,0.00093395,0.0061408,0.00010213,-53.175,2.8345,11.317,7.7713,0,0.33,0.22797,-0.18241
176.72,-246.93,31.818,0.34951,1.9117,0.00044178,0.0067243,0.00011416,-50.505,7.8399,-7.7405,-3.3682,0,0.33,0.25847,-0.19788
168.11,-251.23,31.803,0.33996,1.8846,0.00043322,0.0070347,0.00011024,-50.419,10.624,-10.39,-3.1781,0,0.33,0.25843,-0.19944
248.51,-342.93,31.818,0.27551,1.9408,0.00047644,0.0063684,9.7226e-05,-50.294,9.4191,-2.1141,1.8497,0,0.33,0.26456,-0.1948
246.02,-332.32,31.82,0.28146,1.9723,0.00048499,0.0062749,9.9171e-05,-50.389,8.038,0.46351,2.0159,0,0.33,0.26455,-0.19326
190.38,-245.12,31.835,0.36217,1.9653,0.00045754,0.0063984,0.00011986,-50.697,4.3434,-2.2919,-3.6445,0,0.33,0.25848,-0.19478
196.89,-245.57,31.838,0.36678,1.9914,0.00046611,0.0063101,0.00011995,-50.795,3.3707,0.4618,-3.8064,0,0.33,0.25848,-0.19324
179.77,-211.77,31.947,0.52091,2.0129,0.00062805,0.0061787,0.00012542,-51.647,1.0413,1.7804,-5.9463,0,0.33,0.24631,-0.19169
229.29,-249.02,31.886,0.44925,2.0157,0.00052608,0.0062122,0.00011613,-51.275,2.4094,2.2535,-8.5055,0,0.33,0.25241,-0.19169
223.39,-256.36,31.857,0.40983,2.0163,0.00049495,0.0062312,0.00011552,-51.087,2.0102,2.7909,-6.6528,0,0.33,0.25543,-0.1917
202.44,-252.67,31.836,0.37051,2.0174,0.00047652,0.0062498,0.00011693,-50.899,2.2313,2.9503,-3.9033,0,0.33,0.25848,-0.19171
197.77,-255.69,31.879,0.53113,2.1668,0.00079148,0.0060926,0.00010277,-52.254,-2.667,9.5929,-5.0177,0,0.33,0.24632,-0.18241
174.39,-200.11,31.829,-0.41667,1.5845,0.00030323,0.0063997,0.00010258,-45.457,10.608,-11.142,6.4001,0,0.33,0.32553,-0.19802
215.08,-221.78,31.807,-0.40451,1.5705,0.00029863,0.0066266,0.00010198,-45.391,9.439,-13.737,6.1316,0,0.33,0.32552,-0.19957
194.02,-198.33,31.419,0.824,2.6822,0.0063734,0.0064338,0.00011821,-54.814,2.49,6.289,12.298,0,0.33,0.22799,-0.14844
132.4,-136.83,31.307,0.86948,2.7118,0.009675,0.0065061,0.00015275,-54.903,-3.0917,-1.1906,7.0688,0,0.33,0.2219,-0.14372
147.1,-142.65,31.316,0.86454,2.6972,0.0084994,0.006472,0.00014929,-54.916,-3.3664,0.55982,7.4535,0,0.33,0.2219,-0.14528
170.87,-182.45,31.392,0.84004,2.7203,0.0081369,0.0064599,0.00012836,-54.871,3.6679,2.6229,11.927,0,0.33,0.22799,-0.14535
165.47,-176.63,31.382,0.85015,2.7382,0.0092523,0.0064807,0.00013204,-54.896,3.7531,0.95696,11.485,0,0.33,0.22799,-0.1438
210.84,-215.77,31.414,0.84608,2.7668,0.010315,0.0065159,0.00011955,-54.9,3.9365,1.0516,10.135,0,0.33,0.23102,-0.14226
248.99,-274.71,31.448,0.82572,2.7845,0.010044,0.0065138,0.00010732,-54.87,2.2897,2.219,7.5495,0,0.33,0.23406,-0.14227
122.58,-135.19,31.301,0.87588,2.7257,0.011038,0.0065482,0.00015381,-54.886,-2.2312,-2.3849,6.6974,0,0.33,0.22189,-0.14213
164.48,-176.34,31.373,0.86137,2.7554,0.010553,0.0065236,0.00013274,-54.91,3.9722,-0.19978,11.006,0,0.33,0.22799,-0.14226
216.95,153.41,31.565,-0.70992,1.0378,0.00028191,0.0062748,5.5133e-05,-40.378,-55.12,-7.9265,-2.573,0,0.33,0.38949,-0.20122
170.25,15.094,31.582,-0.68103,0.87527,0.00028268,0.0062418,8.3012e-05,-40.588,-28.232,-7.723,-0.088366,0,0.33,0.38644,-0.20122
266.42,-79.683,31.583,-0.71664,1.042,0.00029336,0.0060853,5.9196e-05,-40.431,-44.955,-6.5205,-2.1608,0,0.33,0.38949,-0.19968
164.87,-13.567,31.642,-0.52644,1.5262,0.00027527,0.0069238,0.00012765,-43.884,-10.284,-12.75,-12.617,0,0.33,0.34385,-0.20115
94.91,-144.37,31.466,-0.40324,1.2674,0.00023146,0.008848,0.00019354,-42.128,0.78306,-5.469,-2.0058,0,0.33,0.35293,-0.21819
95.581,-135.53,31.422,-0.35317,1.2109,0.00022367,0.0086228,0.00019809,-41.666,1.2211,-4.8302,-1.4677,0,0.33,0.3529,-0.22442
162.25,-198.06,31.558,-0.62088,1.1753,0.00024921,0.006683,0.00011411,-41.93,9.0725,-9.6966,1.6307,0,0.33,0.36813,-0.20117
89.221,-176.39,31.565,-0.6117,1.2069,0.00024849,0.0067686,0.00013036,-42.168,-1.9354,-9.4872,0.057852,0,0.33,0.3651,-0.20116
87.731,-168.03,31.583,-0.62804,1.2186,0.00025316,0.0064324,0.00012867,-42.233,0.90042,-8.3391,0.17056,0,0.33,0.3651,-0.19962
95.134,23.514,31.521,-0.61725,0.80688,0.00024091,0.00753,0.00011095,-40.32,-10.996,-3.8261,1.3217,0,0.33,0.38336,-0.20894
76.908,174.04,31.5,-0.66156,0.9896,0.00023408,0.0074032,9.9036e-05,-39.895,-38.381,-4.8422,-1.736,0,0.33,0.38947,-0.20895
63.807,78.756,31.5,-0.60092,0.77843,0.00022908,0.007922,0.00013408,-40.155,-12.625,-3.9828,0.96495,0,0.33,0.38336,-0.21204
51.53,169.75,31.472,-0.61895,0.97055,0.00021764,0.0077888,0.0001663,-39.652,-31.018,-4.4607,-0.90875,0,0.33,0.38946,-0.21204
170.28,-232.76,31.5,-0.55005,1.0628,0.00024005,0.0081763,0.00014421,-41.216,8.4374,-4.5589,2.587,0,0.33,0.37117,-0.2089
198.33,-265.99,31.481,-0.5169,1.0349,0.0002372,0.0085296,0.0001442,-41.004,7.8695,-4.4553,2.4537,0,0.33,0.37117,-0.212
140.12,-214.56,31.507,-0.53015,1.1425,0.00023979,0.0083863,0.00016595,-41.696,0.27668,-4.2433,0.66638,0,0.33,0.36509,-0.20889
139.55,-214.22,31.484,-0.48497,1.112,0.00023647,0.0087417,0.00016813,-41.46,2.919,-4.1396,1.0284,0,0.33,0.36509,-0.21199
142.38,-226.92,31.574,-0.59612,1.2291,0.00025243,0.006811,0.00011439,-42.393,4.4444,-9.4721,0.7491,0,0.33,0.36206,-0.20116
92.944,-58.073,31.546,-0.46541,1.4439,0.00024413,0.0084732,0.00017886,-43.21,-3.7595,-6.5669,-6.081,0,0.33,0.34688,-0.20888
89.288,-61.575,31.521,-0.44461,1.4214,0.00023827,0.0087309,0.00019214,-43.022,-4.663,-6.7071,-5.6568,0,0.33,0.34688,-0.21197
150.16,-216.55,31.518,-0.50283,1.2135,0.00024328,0.0085434,0.00015693,-42.182,5.701,-4.4656,0.53681,0,0.33,0.35902,-0.20889
135.73,-207.18,31.498,-0.47176,1.1945,0.00023986,0.0088361,0.00016603,-42.013,5.7481,-4.5902,0.60033,0,0.33,0.35902,-0.21198
17014,-27670,26.685,0.029538,0.34489,1.3177,0.028675,1.0353e-05,5.3198,-28.486,217.2,-1174.9,0,0.33,0,-0.19502
25506,-26854,26.53,0.051261,0.19809,2.3024,0.021047,9.1124e-06,5.6378,43.701,236.07,-624.6,0,0.33,0.0029557,-0.19502
27446,-23253,27.23,-0.0060485,-0.14655,2.249,0.013238,1.0476e-05,3.9113,92.829,187.58,-26.861,0,0.33,0.0059619,-0.19815
30956,-25716,26.783,0.037001,-0.10008,2.6338,0.012121,8.0498e-06,5.3706,92.283,222.9,-38.508,0,0.33,0.0059709,-0.19659
34106,-28804,26.282,0.088093,-0.020726,3.085,0.011088,6.033e-06,6.7229,89.673,262.91,-48.64,0,0.33,0.0059798,-0.19503
5304.8,-6940.8,29.701,2.5491,1.1563,0.055313,0.0069304,2.7699e-05,-17.572,7.4042,8.9837,-2.4539,0,0.33,0.09678,-0.19582
5958.7,-7812,29.567,2.5772,1.1078,0.063971,0.0069011,2.5774e-05,-14.811,8.2839,10.517,0.061812,0,0.33,0.093728,-0.1958
5989.2,-7932.3,29.63,2.4786,0.92964,0.059245,0.0076055,2.7904e-05,-14.45,44.54,4.4525,-0.85436,0,0.33,0.090697,-0.19891
5795,-8183.2,29.53,2.5486,0.98935,0.066194,0.0071945,2.6942e-05,-13.201,21.678,9.3923,1.1327,0,0.33,0.090693,-0.19736
6513.5,-8774.5,29.422,2.5943,1.0638,0.074509,0.0069098,2.4218e-05,-11.938,9.7876,12.015,2.5431,0,0.33,0.09068,-0.1958
196.72,-487.04,31.173,1.0143,2.7603,0.011213,0.0064785,7.6731e-05,-55.998,4.3952,4.1295,-0.49276,0,0.33,0.18831,-0.14987
195.13,-487.59,31.187,1.034,2.7328,0.010112,0.006447,7.6211e-05,-55.923,3.3664,6.5634,-0.42635,0,0.33,0.18831,-0.15142
131.95,-336.85,31.215,1.0091,2.6287,0.0080533,0.0064272,8.8668e-05,-55.605,0.3762,9.2926,-1.895,0,0.33,0.19442,-0.15293
158.93,-398.09,31.212,1.0289,2.6627,0.0085245,0.0064239,8.2566e-05,-55.711,1.2097,9.0606,-1.6104,0,0.33,0.19138,-0.15296
190.45,-479.09,31.204,1.0532,2.7056,0.0091572,0.0064363,7.6044e-05,-55.836,2.7511,8.9038,-0.31819,0,0.33,0.18831,-0.15296
4659.2,-6079.1,29.823,2.5204,1.2066,0.04822,0.0069722,3.0189e-05,-20.233,7.3041,7.8942,-4.4181,0,0.33,0.099807,-0.19583
4207,-5097.1,30.08,2.3822,1.1343,0.035548,0.0077703,3.4629e-05,-24.387,44.807,0.29546,-5.5794,0,0.33,0.10287,-0.19897
3790.1,-5013.3,30.011,2.4515,1.189,0.038508,0.0073052,3.5398e-05,-23.59,20.176,5.0407,-5.2738,0,0.33,0.10286,-0.19742
4038.1,-5266.4,29.935,2.492,1.2538,0.042205,0.0069889,3.2587e-05,-22.785,8.0889,7.61,-4.9909,0,0.33,0.10284,-0.19584
339.54,-450.24,31.774,1.1063,1.8407,0.0016118,0.0064473,8.5538e-05,-52.63,11.925,-4.3459,-0.77445,0,0.33,0.19433,-0.19627
365.61,-487.05,31.77,1.1651,1.8333,0.0016715,0.0064523,7.8207e-05,-52.557,15.352,-4.699,-1.2828,0,0.33,0.19129,-0.19626
279.76,-372.7,31.739,1.1648,1.7734,0.0016364,0.0069504,6.9598e-05,-52.243,29.313,-15.093,-1.0213,0,0.33,0.18822,-0.19936
281.8,-363.93,31.756,1.1981,1.8094,0.0016682,0.006645,7.7988e-05,-52.337,21.873,-10.296,-0.9896,0,0.33,0.18823,-0.19781
284.41,-386.66,31.764,1.2216,1.8453,0.0016992,0.0064568,8.5203e-05,-52.448,15.245,-4.6904,-0.94676,0,0.33,0.18824,-0.19626
105.1,-236.35,31.186,0.94289,2.6183,0.0088129,0.0064567,0.00010748,-55.442,-1.6139,4.9031,1.2755,0,0.33,0.20045,-0.14963
106.27,-247.04,31.203,0.95613,2.5986,0.0079559,0.0064226,0.00010273,-55.435,-2.0485,7.3766,1.4264,0,0.33,0.20045,-0.15117
114.01,-289.97,31.217,0.98858,2.6007,0.0076463,0.0064088,9.4267e-05,-55.528,-0.29749,9.4681,-0.85271,0,0.33,0.19741,-0.15276
106.49,-250.15,31.224,0.96903,2.5787,0.0072162,0.0064083,9.9391e-05,-55.418,-2.1325,9.6836,1.5934,0,0.33,0.20045,-0.15272
200.23,-279.2,31.78,1.0677,1.8597,0.0014899,0.0064611,0.00010569,-52.688,10.099,-3.9843,0.62925,0,0.33,0.19738,-0.19627
137.15,-201.93,31.768,0.98578,1.8241,0.0012552,0.0070544,9.6496e-05,-52.525,18.89,-12.04,2.2582,0,0.33,0.2004,-0.19938
146.73,-205.67,31.782,1.0165,1.8461,0.0012981,0.0067232,0.00010562,-52.619,14.539,-8.3148,2.3339,0,0.33,0.20042,-0.19782
151.53,-213.2,31.79,1.0394,1.869,0.0013444,0.0064968,0.00011552,-52.728,9.9107,-3.806,2.4288,0,0.33,0.20045,-0.19625
501.7,-465.41,31.84,-0.13132,1.751,0.00042279,0.0063043,6.5566e-05,-48.191,-30.094,-7.877,-4.9713,0,0.33,0.29188,-0.19661
510.03,-613.88,31.861,-0.068504,1.6585,0.0004626,0.0062947,6.6614e-05,-48.428,-4.7617,-7.3071,-0.82505,0,0.33,0.28886,-0.19657
250.5,-363.2,31.845,-0.010573,1.662,0.00043736,0.0064862,8.3517e-05,-48.562,17.072,-11.296,2.8587,0,0.33,0.28583,-0.19809
256.04,-372.3,31.823,-0.019221,1.6276,0.00042841,0.0067909,7.7149e-05,-48.481,21.611,-14.048,2.785,0,0.33,0.28582,-0.19966
247.07,-355.77,31.862,-0.0057979,1.6955,0.00044106,0.0062965,9.1714e-05,-48.645,12.269,-7.6151,2.7009,0,0.33,0.28585,-0.19652
214.51,-146.7,31.815,-0.1347,1.8642,0.00035312,0.0063585,0.00012085,-47.96,-17.115,-8.06,-3.5652,0,0.33,0.29494,-0.19662
57.459,-88.141,31.767,-0.15316,1.833,0.000312,0.0069386,0.00015777,-47.613,4.3676,-12.021,-0.1458,0,0.33,0.29793,-0.19976
87.533,-138.16,31.787,-0.15019,1.8501,0.00031724,0.0066409,0.00014562,-47.679,2.2326,-10.255,-0.34462,0,0.33,0.29793,-0.19821
120.79,-170.01,31.803,-0.14857,1.8706,0.00032202,0.0064318,0.00014291,-47.745,-0.77643,-7.5997,-0.44793,0,0.33,0.29797,-0.19663
124.38,-305.62,31.159,0.94497,2.7167,0.012236,0.0065425,9.55e-05,-55.715,3.0917,-0.29472,-2.4983,0,0.33,0.19442,-0.14675
109.11,-253.1,31.158,0.93107,2.6822,0.011607,0.0065236,0.00010469,-55.572,1.5631,-0.10309,-1.5207,0,0.33,0.19741,-0.14658
103.1,-220.6,31.173,0.93004,2.637,0.0098071,0.0064869,0.00011225,-55.437,-0.9761,2.4537,1.1743,0,0.33,0.20045,-0.14808
99.899,-210.05,31.162,0.91752,2.655,0.010972,0.0065185,0.00011476,-55.42,-0.49799,0.14842,1.1055,0,0.33,0.20046,-0.14654
150.6,-379.29,31.16,0.95831,2.7594,0.012984,0.0065394,8.5851e-05,-55.899,4.7406,-0.43349,-1.8429,0,0.33,0.19139,-0.14678
193.65,-474.14,31.162,0.99517,2.7869,0.012481,0.0065073,7.7244e-05,-56.059,6.0134,1.7563,-0.41078,0,0.33,0.18831,-0.14833
192.94,-469.81,31.155,0.97704,2.8128,0.013964,0.0065413,7.6602e-05,-56.11,7.4528,-0.41463,-0.25398,0,0.33,0.18831,-0.14678
14854,-24048,27.505,0.0301,-0.46969,1.4802,0.0098238,8.939e-06,5.6852,42.149,140.78,11.554,0,0.33,0.01202,-0.19975
18545,-21465,27.561,-0.0086421,-0.39061,1.6537,0.01112,1.0246e-05,3.7677,66.903,140.65,-1.3612,0,0.33,0.0089823,-0.19973
6038.7,-7306.5,29.592,2.3765,0.7925,0.061155,0.0081937,2.6911e-05,-13.071,72.367,-22.049,-0.60974,0,0.33,0.087663,-0.20044
6678.5,-8068,29.453,2.3794,0.74613,0.071463,0.0082528,2.6104e-05,-10.371,74.071,-20.882,1.3775,0,0.33,0.084637,-0.20042
3643.9,-3587.3,30.328,2.2234,1.1487,0.026929,0.0083686,3.5429e-05,-29.303,67.502,-17.868,-0.019728,0,0.33,0.10898,-0.20045
3639.3,-3837.2,30.23,2.2455,1.1086,0.029719,0.0084348,3.3918e-05,-27.287,71.189,-20.721,-3.0817,0,0.33,0.10594,-0.20045
311.94,-358.57,31.709,1.1725,1.7435,0.0016494,0.007467,7.0728e-05,-52.022,27.837,-20.705,-0.85518,0,0.33,0.18518,-0.20091
338.65,-399.93,31.698,1.2246,1.7424,0.0017407,0.0074938,7.0645e-05,-51.873,25.992,-21.201,-0.064988,0,0.33,0.18213,-0.20094
180.81,-257.34,31.776,0.89857,1.8207,0.00098193,0.0075495,0.0001009,-52.445,11.892,-16.252,3.9664,0,0.33,0.20655,-0.20089
131.3,-195.65,31.761,0.92729,1.8057,0.0010925,0.0075567,0.00010089,-52.453,15.478,-16.364,3.1495,0,0.33,0.2035,-0.20089
219.58,-324.13,31.798,0.021547,1.6384,0.00040031,0.007248,9.4352e-05,-48.645,13.81,-14.78,2.9234,0,0.33,0.2828,-0.20114
115.05,-194.22,31.795,0.056781,1.6638,0.00039247,0.0072638,0.0001094,-48.867,11.112,-14.763,3.471,0,0.33,0.27977,-0.2011
66.541,-133.71,31.738,-0.16406,1.8092,0.0002919,0.0074085,0.00014815,-47.28,-4.115,-11.903,1.256,0,0.33,0.30096,-0.2013
132.01,-221.09,31.739,-0.19439,1.8114,0.00029238,0.0073791,0.00012286,-47.031,-3.818,-11.82,2.4607,0,0.33,0.30402,-0.20128
27058,-40249,27.219,1.484,-0.43327,0.6629,0.0076754,9.1226e-06,26.227,4.4009,52.006,22.778,0,0.33,0.042259,-0.19845
29446,-45095,26.888,1.5259,-0.39396,0.77571,0.0073321,7.8767e-06,29.997,-7.9066,65.546,32.028,0,0.33,0.042259,-0.1969
29125,-42111,26.901,1.9104,-0.098718,0.6675,0.0072234,8.2761e-06,30.877,-5.9092,46.927,26.889,0,0.33,0.048336,-0.19545
33248,-46683,26.709,1.752,-0.21563,0.78395,0.0070855,7.2925e-06,32.69,-12.394,62.292,35.113,0,0.33,0.045289,-0.19539
36996,-51512,26.528,1.5595,-0.32439,0.91666,0.0070658,6.5865e-06,33.826,-14.192,80.856,42.084,0,0.33,0.042259,-0.19535
19224,-27620,27.756,2.0205,-0.026775,0.36629,0.0081518,1.3548e-05,19.53,31.91,18.261,4.4894,0,0.33,0.054391,-0.19861
19342,-29560,27.52,2.0995,0.029869,0.42462,0.0076755,1.1967e-05,22.706,15.971,23.197,8.7997,0,0.33,0.054391,-0.19707
25243,-37398,27.09,2.0463,0.016388,0.57226,0.0073294,9.3288e-06,28.573,2.6336,35.923,19.148,0,0.33,0.051366,-0.19549
22563,-32945,27.272,2.1636,0.11352,0.49388,0.0073181,1.0167e-05,25.939,8.3086,28.825,13.104,0,0.33,0.054391,-0.19552
2229.8,-2310.1,30.856,1.9351,2.5887,0.020268,0.0061793,3.9255e-05,-47.785,-0.32803,9.9816,0.22778,0,0.33,0.14539,-0.17132
2500.2,-2661.1,30.768,1.9868,2.6133,0.024018,0.0061693,3.7157e-05,-46.573,-0.63155,9.9027,1.8556,0,0.33,0.14233,-0.17128
2505.3,-2865.6,30.725,2.0611,2.4912,0.024069,0.0061533,3.6784e-05,-44.71,0.96608,10.031,3.8022,0,0.33,0.13927,-0.17435
2634.3,-2985.1,30.695,2.0546,2.5624,0.02628,0.0061595,3.5763e-05,-44.926,0.34152,9.9399,3.6775,0,0.33,0.13927,-0.1728
2780.6,-3109.4,30.666,2.0446,2.6355,0.028723,0.0061811,3.4765e-05,-45.175,-0.54714,9.7966,3.6613,0,0.33,0.13927,-0.17126
166.33,-314.57,31.502,1.1329,2.3147,0.0031065,0.0061966,9.2069e-05,-54.552,4.3345,9.0002,-0.93878,0,0.33,0.19442,-0.17151
191.14,-346.54,31.494,1.1703,2.3331,0.0032593,0.0062097,8.8577e-05,-54.52,4.4949,9.0617,-0.80729,0,0.33,0.19138,-0.1715
231.82,-380.52,31.517,1.2143,2.2908,0.0029854,0.0061849,8.6403e-05,-54.214,3.852,8.6428,-0.31275,0,0.33,0.1883,-0.17458
224.7,-376.28,31.5,1.2121,2.3221,0.003202,0.0061896,8.6264e-05,-54.341,4.6585,8.6772,-0.18116,0,0.33,0.1883,-0.17304
220.32,-381.15,31.482,1.2095,2.3534,0.0034492,0.0062064,8.5219e-05,-54.471,4.548,9.159,0.031745,0,0.33,0.1883,-0.1715
1849.8,-1969.4,30.933,1.8635,2.5644,0.017309,0.0061924,4.1885e-05,-48.908,-0.10608,10.091,-1.6583,0,0.33,0.14847,-0.17138
1433.3,-1542.2,31.041,1.8235,2.4231,0.012783,0.0061613,4.7222e-05,-49.312,3.4709,9.9164,-2.0364,0,0.33,0.15157,-0.17444
1471.3,-1596.2,31.017,1.8186,2.482,0.013848,0.0061753,4.6207e-05,-49.537,1.9785,10.088,-2.1087,0,0.33,0.15157,-0.1729
1508.6,-1656.1,30.993,1.8091,2.5418,0.014974,0.0062049,4.5225e-05,-49.781,0.33881,10.266,-2.1833,0,0.33,0.15157,-0.17135
1411.6,-1448.3,31.244,1.9399,1.5823,0.0069046,0.0071482,5.1109e-05,-44.196,37.209,-7.9022,3.4988,0,0.33,0.13935,-0.19911
1240.1,-1401.8,31.229,1.9909,1.6275,0.0070864,0.0068056,5.8658e-05,-44.123,20.06,0.15295,3.7582,0,0.33,0.13934,-0.19755
1022.3,-1195.2,31.329,1.9052,1.7,0.0058528,0.0066044,6.3145e-05,-46.091,9.559,5.5124,0.73123,0,0.33,0.14541,-0.19605
1168.4,-1329.3,31.271,1.9658,1.6823,0.0065465,0.006567,5.9629e-05,-45.12,10.5,5.6211,2.2638,0,0.33,0.14237,-0.19602
1245.1,-1464,31.204,2.0203,1.6724,0.007433,0.0065754,5.7948e-05,-44.064,10.019,5.8333,3.9105,0,0.33,0.13934,-0.196
2394.2,-2747.8,30.756,2.0653,2.4216,0.022046,0.0061547,3.7799e-05,-44.528,1.4403,10.086,4.0159,0,0.33,0.13927,-0.17589
