"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
18852,-16261,29.228,-5.9954,3.971,0.74643,0.0059608,6.0253e-06,-22.613,6.094,250.84,-140.53,0,0.495,0.26742,-0.065261
20028,-18582,29.55,-6.2161,4.292,0.89879,0.0059721,5.5089e-06,-23.751,2.7519,182.43,-99.127,0,0.495,0.26442,-0.065298
31450,-34559,29.444,-6.8197,6.4247,1.4602,0.0060093,3.6794e-06,-34.337,-45.957,6.819,114.38,0,0.495,0.24912,-0.068275
31781,-34643,29.519,-6.526,6.5164,1.3989,0.0059913,3.7442e-06,-34.736,-48.882,7.6222,119.68,0,0.495,0.24912,-0.069817
24600,-26172,30.134,-5.9558,5.73,1.0913,0.0059656,4.7729e-06,-30.219,-29.882,13.505,38.725,0,0.495,0.2553,-0.071461
27605,-30388,29.929,-6.103,6.1537,1.2166,0.0059698,4.2803e-06,-32.463,-37.233,10.124,71.425,0,0.495,0.25217,-0.071386
31787,-34358,29.6,-6.2231,6.5946,1.3045,0.0059785,3.8858e-06,-35.122,-49.698,9.9585,122.48,0,0.495,0.24912,-0.071391
34593,-38511,29.08,-6.3077,7.0363,1.3644,0.0059832,3.5148e-06,-38.207,-71.802,10.585,197.42,0,0.495,0.24608,-0.071404
31513,-33483,29.78,-5.6112,6.7041,1.0266,0.0059541,4.4183e-06,-35.747,-53.808,15.965,124.5,0,0.495,0.24912,-0.074502
31716,-33900,29.687,-5.9192,6.6574,1.1813,0.0059616,4.0986e-06,-35.467,-51.07,13.207,123.88,0,0.495,0.24912,-0.072953
31151,-34386,29.373,-7.0997,6.3195,1.4924,0.0060283,3.6639e-06,-33.89,-42.87,8.1071,107.7,0,0.495,0.24912,-0.066737
27934,-30278,29.605,-7.1589,5.7912,1.4317,0.0060318,3.9634e-06,-30.858,-22.977,29.7,46.96,0,0.495,0.25215,-0.065073
31580,-34422,29.303,-7.3704,6.2007,1.5057,0.0060384,3.6695e-06,-33.396,-41.124,11.122,98.199,0,0.495,0.24912,-0.065192
25310,-38830,28.816,-7.5786,6.5982,1.5558,0.0060378,3.3892e-06,-36.328,-66.361,-7.1399,162.73,0,0.495,0.24608,-0.065217
31955,-33252,29.142,-7.8815,5.927,1.4942,0.0060539,3.7589e-06,-32.313,-31.005,31.196,71.003,0,0.495,0.24912,-0.062082
31890,-34001,29.229,-7.6329,6.0694,1.5047,0.0060431,3.6991e-06,-32.87,-37.77,18.746,86.266,0,0.495,0.24912,-0.063643
18966,-20261,30.212,-5.8581,4.8984,0.8656,0.0059752,5.837e-06,-26.245,-14.527,45.019,-8.8445,0,0.495,0.26138,-0.069938
21105,-22639,30.251,-5.7984,5.3364,0.9386,0.0059677,5.4243e-06,-28.267,-23.693,19.025,17.402,0,0.495,0.25836,-0.071488
18543,-19534,30.307,-5.6516,4.9678,0.78505,0.0059663,6.2168e-06,-26.614,-15.21,30.392,0.27526,0,0.495,0.26137,-0.07148
13095,-14915,30.249,-5.3619,4.2989,0.51374,0.0059374,8.1075e-06,-23.825,-7.411,75.072,-35.332,0,0.495,0.26733,-0.071419
15958,-16994,30.306,-5.5106,4.6209,0.64072,0.0059528,7.1337e-06,-25.139,-8.9987,47.972,-16.626,0,0.495,0.26433,-0.071434
17268,-18375,30.448,-5.2413,5.0772,0.6117,0.0059395,7.1293e-06,-27.281,-18.226,12.478,11.731,0,0.495,0.26129,-0.074526
17715,-18820,30.384,-5.4477,5.0268,0.70002,0.0059492,6.6353e-06,-26.967,-16.209,20.117,7.0167,0,0.495,0.26135,-0.073012
13144,-10143,23.18,-6.1191,2.7233,0.80114,0.0059987,3.8162e-06,-19.949,16.349,536.21,-246.12,0,0.495,0.27356,-0.055851
15696,-10167,24.066,-6.0286,2.8519,0.76877,0.0059899,3.7029e-06,-20.042,19.472,563.15,-273.54,0,0.495,0.27356,-0.057429
308.02,-9663.1,23.585,-5.5297,2.5799,0.5209,0.0059596,4.7725e-06,-19.334,-17.826,471.79,-155.1,0,0.495,0.27962,-0.059045
8818.9,-10436,24.186,-5.712,2.7564,0.60938,0.0059682,4.1286e-06,-19.702,2.7518,534.43,-233.06,0,0.495,0.27659,-0.059043
16413,-10054,24.983,-5.9376,2.9774,0.72794,0.0059822,3.7341e-06,-20.161,21.508,565.46,-287.52,0,0.495,0.27356,-0.059042
21416,-12070,26.784,-6.4803,3.5276,1.0018,0.0060019,3.6897e-06,-21.458,41.016,504.13,-300.92,0,0.495,0.26748,-0.059033
19686,-10781,25.881,-6.1968,3.2339,0.86402,0.0059902,3.594e-06,-20.749,35.294,553.27,-311.55,0,0.495,0.27052,-0.059039
18123,-11297,26.738,-5.7505,3.2093,0.62798,0.0059573,4.2076e-06,-20.472,16.916,516.54,-272.4,0,0.495,0.27354,-0.062214
17659,-10562,25.886,-5.8466,3.0975,0.6793,0.0059655,3.8943e-06,-20.304,20.668,549.41,-286.67,0,0.495,0.27355,-0.060649
4431.9,-8777,21.132,-6.0189,2.1494,0.58385,0.0059892,6.1687e-06,-18.874,-41.831,281.55,4.7386,0,0.495,0.27973,-0.05267
8067.1,-7379.8,21.209,-5.9249,2.0453,0.53006,0.0059755,6.5453e-06,-18.604,-56.428,236.16,60.541,0,0.495,0.2828,-0.052657
7903.3,-7237.6,22.147,-5.5548,2.1513,0.46425,0.0059466,6.6693e-06,-18.582,-61.352,247.75,60.621,0,0.495,0.28574,-0.055833
8040.5,-6948.6,21.764,-5.6993,2.0541,0.48712,0.0059527,6.6782e-06,-18.465,-64.059,222.39,82.359,0,0.495,0.28581,-0.054228
8075.3,-6772.9,21.411,-5.8434,1.959,0.51765,0.0059673,6.5105e-06,-18.35,-64.792,215.57,92.964,0,0.495,0.28584,-0.052654
8299.4,-6857.2,21.05,-5.9876,1.865,0.55327,0.0059804,6.2232e-06,-18.24,-60.715,227.73,94.788,0,0.495,0.28585,-0.051091
8312.2,-6610.8,21.995,-5.6967,1.8079,0.55532,0.0059376,6.0409e-06,-17.99,-65.856,212.09,124.75,0,0.495,0.29191,-0.052661
7951.8,-6513.4,21.679,-5.7716,1.8802,0.52882,0.0059538,6.3128e-06,-18.138,-67.787,208.67,112.56,0,0.495,0.28888,-0.052655
457.12,-10162,21.25,-6.1396,2.2877,0.69231,0.0060073,5.3581e-06,-19.285,-21.014,351.63,-73.715,0,0.495,0.27661,-0.052667
9791.1,-10413,22.359,-6.2083,2.5931,0.82626,0.0060127,4.0564e-06,-19.855,11.913,489.7,-209.07,0,0.495,0.27355,-0.054273
6487.3,-10450,21.619,-6.2995,2.4622,0.84982,0.0060226,4.3491e-06,-19.756,3.458,440.18,-164.17,0,0.495,0.27355,-0.05268
4112.3,-10874,20.953,-6.3998,2.332,0.87546,0.0060291,4.5939e-06,-19.625,-7.8381,396.87,-117.84,0,0.495,0.27355,-0.051101
16401,-8956.5,23.129,-6.7791,2.9457,1.1965,0.0060527,3.084e-06,-20.697,54.911,580.14,-332.33,0,0.495,0.26748,-0.052681
14561,-10325,22.248,-6.5115,2.6788,1.0308,0.0060356,3.5507e-06,-20.13,30.003,523.31,-258.01,0,0.495,0.27052,-0.052682
-478.4,-8842.7,23.221,-5.3884,2.4451,0.46478,0.0059549,5.5636e-06,-19.051,-36.484,395.71,-75.172,0,0.495,0.28266,-0.059046
5952.6,-7613.5,22.584,-5.4126,2.2478,0.44777,0.0059485,6.5703e-06,-18.695,-55.061,281.1,30.621,0,0.495,0.2857,-0.057428
2627.8,-7668.9,23.078,-5.2812,2.3394,0.43355,0.005946,6.3153e-06,-18.812,-48.187,320.36,-5.9815,0,0.495,0.2857,-0.059047
-350.98,-8351.6,24.269,-5.029,2.509,0.4149,0.0059292,5.4371e-06,-19.035,-44.133,416.57,-80.675,0,0.495,0.28568,-0.062222
486.66,-8240,23.638,-5.1553,2.4259,0.42231,0.005935,5.8732e-06,-18.92,-45.718,369.11,-44.717,0,0.495,0.28569,-0.060657
6866.7,-5588.6,23.293,-5.1291,2.1734,0.42607,0.0059158,7.0022e-06,-18.334,-59.773,209.56,95.657,0,0.495,0.29177,-0.059049
5932.3,-6554.6,23.109,-5.1994,2.2503,0.42162,0.0059319,6.8558e-06,-18.531,-55.033,255.27,50.666,0,0.495,0.28873,-0.059048
27133,-24112,28.937,-7.6961,4.8962,1.3673,0.0060493,4.1017e-06,-26.711,10.85,192.69,-92.496,0,0.495,0.2553,-0.058967
25241,-20790,28.672,-7.3852,4.5365,1.3059,0.0060378,4.214e-06,-24.998,21.956,262.12,-149.65,0,0.495,0.25835,-0.05898
22695,-13519,26.897,-7.2983,3.9057,1.3104,0.0060538,3.5194e-06,-22.849,54.791,470.99,-296,0,0.495,0.26141,-0.055847
23230,-15600,27.61,-7.1966,4.0495,1.2692,0.006041,3.9002e-06,-23.186,42.133,409.75,-251.37,0,0.495,0.26141,-0.057413
24014,-17585,28.222,-7.0772,4.184,1.2273,0.006034,4.2818e-06,-23.54,32.129,342.08,-207.55,0,0.495,0.2614,-0.058993
23314,-18628,28.732,-6.9437,4.3094,1.1863,0.0060218,4.5027e-06,-23.919,24.17,278.47,-165.95,0,0.495,0.26137,-0.060564
22239,-14295,27.587,-6.7742,3.8457,1.1261,0.0060209,4.0045e-06,-22.357,39.211,427.22,-262.54,0,0.495,0.26444,-0.059015
22518,-15068,26.957,-8.1946,4.2824,1.4117,0.0060775,3.6868e-06,-24.844,61.477,417.91,-259.6,0,0.495,0.25535,-0.052672
23849,-18525,27.51,-8.5822,4.619,1.4087,0.0060849,3.9247e-06,-26.57,44.119,331.02,-186.72,0,0.495,0.2523,-0.052671
28330,-27422,28.486,-8.69,5.2776,1.429,0.0060771,3.9659e-06,-29.77,-3.1876,150.88,-34.718,0,0.495,0.24924,-0.05583
27122,-24647,28.189,-8.8438,5.1074,1.4181,0.0060837,3.9912e-06,-29.164,9.9665,195.55,-70.109,0,0.495,0.24923,-0.054255
26489,-22361,27.818,-8.9721,4.9312,1.4136,0.0060984,3.9938e-06,-28.54,22.424,248.31,-109.99,0,0.495,0.24922,-0.052669
23654,-19154,27.363,-9.0751,4.7478,1.4135,0.0061093,3.9993e-06,-27.916,35.687,306.27,-151.95,0,0.495,0.24922,-0.051092
27455,-26245,27.878,-9.3653,5.2061,1.428,0.0061056,3.9813e-06,-30.894,-1.508,174.76,-35.655,0,0.495,0.24613,-0.052665
20352,-11436,26.181,-7.8122,3.9353,1.4106,0.0060792,3.2648e-06,-23.422,72.883,499.65,-322.96,0,0.495,0.25838,-0.052673
20772,-10940,26.098,-7.3788,3.7532,1.3493,0.0060702,3.2097e-06,-22.542,67.094,522.48,-334.11,0,0.495,0.26141,-0.054274
19351,-9073.4,25.224,-7.4422,3.59,1.3852,0.0060779,2.9847e-06,-22.255,76.452,564.25,-363.32,0,0.495,0.26141,-0.052679
17986,-7523,24.297,-7.4928,3.4183,1.4162,0.0060815,2.8382e-06,-21.985,82.761,594.02,-380.57,0,0.495,0.26141,-0.051098
18303,-8413.3,24.167,-7.0915,3.2539,1.3173,0.00607,2.9156e-06,-21.342,70.967,594.3,-370.25,0,0.495,0.26445,-0.05268
29840,-29377,28.721,-8.5131,5.4463,1.4447,0.0060781,3.9318e-06,-30.4,-13.956,112.87,-1.8311,0,0.495,0.24922,-0.057377
27240,-27376,29.015,-8.0068,5.259,1.418,0.0060665,4.0249e-06,-28.729,-2.7502,131.37,-34.085,0,0.495,0.25223,-0.058924
30286,-31079,28.901,-8.3203,5.6134,1.4616,0.0060748,3.8864e-06,-31.058,-19.529,78.539,27.164,0,0.495,0.24916,-0.058911
33379,-34840,28.586,-8.6407,5.9465,1.4978,0.0060781,3.6957e-06,-33.791,-39.491,34.046,90.276,0,0.495,0.24611,-0.058908
30939,-31988,29.036,-8.1108,5.7744,1.4786,0.0060677,3.8308e-06,-31.709,-24.004,50.676,52.106,0,0.495,0.24913,-0.060496
12053,-12094,29.25,-5.3116,3.5952,0.42722,0.0059449,7.9252e-06,-21.331,1.2418,268.22,-145.81,0,0.495,0.27341,-0.068326
14502,-11749,28.769,-5.4319,3.5101,0.47384,0.0059549,6.7104e-06,-21.104,5.7893,333.83,-181.41,0,0.495,0.27343,-0.066783
5421.9,-9009.1,26.819,-5.1216,2.9778,0.43518,0.0059515,4.7944e-06,-19.901,-1.6818,488.96,-223.02,0,0.495,0.27952,-0.065256
14102,-10256,27.519,-5.3235,3.1804,0.4675,0.0059576,5.0644e-06,-20.353,6.868,456.23,-232.67,0,0.495,0.2765,-0.065255
16373,-11704,28.19,-5.5435,3.4168,0.52477,0.0059641,5.6004e-06,-20.886,9.2391,399.5,-216.04,0,0.495,0.27347,-0.065254
17401,-13752,28.771,-5.7693,3.6795,0.61657,0.0059622,6.0695e-06,-21.699,8.1,326.17,-182.67,0,0.495,0.27044,-0.065253
17010,-11354,27.513,-5.6488,3.3161,0.57679,0.0059623,4.7742e-06,-20.679,12.555,464.16,-247.07,0,0.495,0.27352,-0.063746
1566.4,-8756.9,29.267,-4.7239,3.2999,0.29258,0.0059125,8.9403e-06,-20.621,-6.8057,273.46,-133.65,0,0.495,0.27947,-0.071424
163.44,-7689.5,28.834,-4.5629,3.1206,0.28504,0.0059024,7.5307e-06,-20.189,-9.1378,325.6,-150.08,0,0.495,0.28254,-0.071454
-1018.2,-7476.2,27.092,-4.6001,2.8259,0.35105,0.0059168,5.3881e-06,-19.518,-15.481,441.59,-163.64,0,0.495,0.28566,-0.068376
-741.12,-7111.8,27.77,-4.5054,2.899,0.31831,0.0059038,5.9071e-06,-19.667,-13.901,408.44,-158.44,0,0.495,0.28568,-0.069987
-586.32,-6834,28.378,-4.413,2.9688,0.28396,0.005895,6.7217e-06,-19.82,-12.761,362.52,-145.94,0,0.495,0.28568,-0.07156
-76.647,-6694.8,29.358,-4.2304,3.0934,0.21588,0.0058739,9.6162e-06,-20.159,-16.113,263.28,-108.58,0,0.495,0.28558,-0.074559
-325.46,-6596.7,28.905,-4.3239,3.0332,0.24881,0.0058822,7.9087e-06,-19.989,-13.919,313.93,-128.9,0,0.495,0.28565,-0.07308
-269.65,-6116.9,27.541,-4.1775,2.7303,0.28697,0.0058671,6.2459e-06,-19.267,-25.671,380.2,-98.843,0,0.495,0.29162,-0.071433
-541.96,-6445.9,27.929,-4.2847,2.8377,0.28563,0.0058818,6.3504e-06,-19.527,-17.967,381.01,-126.98,0,0.495,0.28863,-0.071469
8441.3,-11710,29.631,-5.1819,3.6729,0.38644,0.0059369,8.8698e-06,-21.595,-3.1477,207.85,-112.55,0,0.495,0.2734,-0.069873
3929.1,-9963.3,29.639,-4.8852,3.5081,0.31269,0.0059213,9.7954e-06,-21.204,-6.0438,213.65,-111.08,0,0.495,0.27644,-0.071421
6616.6,-11458,29.925,-5.0464,3.7442,0.35085,0.005925,9.6801e-06,-21.87,-6.2544,157.82,-84.106,0,0.495,0.2734,-0.07142
9814.3,-12972,30.126,-5.2053,4.0083,0.41587,0.0059303,9.0386e-06,-22.772,-6.8826,110.56,-57.81,0,0.495,0.27037,-0.071419
6848.8,-10772,30.331,-4.7622,3.8675,0.29006,0.0059041,1.1131e-05,-22.46,-13.838,85.695,-40.223,0,0.495,0.2734,-0.074513
6361.6,-11010,30.155,-4.9079,3.8087,0.31912,0.0059108,1.0391e-05,-22.164,-9.9399,118.51,-60.125,0,0.495,0.2734,-0.072966
-781.04,-8425.2,26.176,-4.9439,2.8086,0.41521,0.0059461,4.8302e-06,-19.564,-14.512,488.24,-188.75,0,0.495,0.28255,-0.065257
-895.45,-7646.7,26.379,-4.6958,2.7513,0.37863,0.0059288,5.1543e-06,-19.386,-20.184,457.84,-156.95,0,0.495,0.28562,-0.066803
-811.41,-7860.8,25.659,-4.7972,2.6722,0.39678,0.0059331,5.1093e-06,-19.271,-28.755,458.51,-138.91,0,0.495,0.28562,-0.065259
-560.85,-8247.9,24.952,-4.9076,2.5913,0.40784,0.0059328,5.1922e-06,-19.153,-38.046,446.26,-113.22,0,0.495,0.28566,-0.063752
1413.6,-6675.7,25.141,-4.5898,2.4742,0.36585,0.0058983,6.1113e-06,-18.778,-52.693,351.79,-17.893,0,0.495,0.29177,-0.065346
-562.2,-7549.1,25.306,-4.6798,2.5606,0.37856,0.0059153,5.5755e-06,-18.975,-42.19,409.82,-80.15,0,0.495,0.28873,-0.065297
6235.5,1.7947e+05,16.338,1.2326,5.8808,0.35319,0.0059927,2.5497e-06,-78.808,-776.54,335.98,902.49,0,0.495,0.22475,-0.080897
14730,1.6432e+05,16.753,1.7812,5.7712,0.28022,0.0059795,2.6191e-06,-77.008,-723.26,391.28,885.85,0,0.495,0.22475,-0.082444
28542,63143,22.573,-0.27911,7.5501,0.23867,0.0059723,2.3813e-06,-62.93,-448.08,333.41,1048.9,0,0.495,0.23084,-0.083963
29627,1.168e+05,19.75,1.0231,6.768,0.23547,0.0059687,2.3454e-06,-69.131,-583.53,398.85,1056.8,0,0.495,0.22779,-0.083992
24231,1.4812e+05,17.254,2.2487,5.6709,0.22948,0.0059764,2.6492e-06,-75.001,-662.73,450.89,877.7,0,0.495,0.22475,-0.083991
12295,1.7255e+05,14.277,3.8489,3.0977,0.22459,0.0060024,3.6269e-06,-84.589,-708.73,480.66,405.18,0,0.495,0.21868,-0.083984
23597,1.6495e+05,15.446,3.2009,4.4122,0.22339,0.0059828,3.1303e-06,-80.25,-695.06,487.89,626.28,0,0.495,0.22172,-0.083988
49102,1.1445e+05,18.563,2.9302,5.5003,0.1693,0.005958,2.5738e-06,-70.665,-529.21,582.61,887.46,0,0.495,0.22475,-0.087085
37824,1.3076e+05,17.857,2.6314,5.5813,0.19355,0.005964,2.6301e-06,-72.881,-597.92,515.56,877.48,0,0.495,0.22475,-0.085538
9384.6,72328,21.283,-2.3788,7.907,0.69384,0.006009,2.1725e-06,-66.415,-570.12,123.71,1016.5,0,0.495,0.23084,-0.077778
12910,17056,23.907,-3.3531,8.2377,0.72324,0.0059971,2.4149e-06,-59.28,-403.63,107.47,865.78,0,0.495,0.23392,-0.077644
22645,-15629,26.539,-3.1408,8.1437,0.42643,0.005976,3.0993e-06,-52.272,-247.19,136.13,684.64,0,0.495,0.23697,-0.080687
23006,-17018,26.275,-3.591,8.2004,0.57084,0.0059787,2.9632e-06,-52.586,-259.09,111.73,676.39,0,0.495,0.23697,-0.079141
25196,-18929,26.045,-4.0586,8.2311,0.73964,0.0059895,2.8217e-06,-52.717,-272.31,81.836,669.19,0,0.495,0.23697,-0.077596
27616,-20650,25.873,-4.5542,8.236,0.92288,0.0059962,2.6902e-06,-52.725,-286.59,43.825,658.67,0,0.495,0.23697,-0.076054
37055,-37975,28.812,-4.7972,7.6168,0.74195,0.0059531,3.99e-06,-42.776,-111.21,54.645,322.92,0,0.495,0.24305,-0.077592
34062,-33615,27.676,-4.519,7.9925,0.74886,0.0059695,3.3298e-06,-47.233,-176.37,68.446,488.13,0,0.495,0.24001,-0.077592
5483.9,1.4243e+05,18.412,-1.2452,7.1796,0.64714,0.0060252,2.1305e-06,-74.091,-737.53,161.3,1053,0,0.495,0.22779,-0.077804
2333.5,1.8955e+05,16.005,0.60854,5.9934,0.45388,0.0060166,2.4657e-06,-80.399,-821.3,279.08,915.15,0,0.495,0.22475,-0.07935
-640.03,1.9478e+05,15.757,-0.084671,6.1026,0.58298,0.0060308,2.3655e-06,-81.781,-856.42,209.16,926.69,0,0.495,0.22475,-0.077799
-2442.2,1.9333e+05,15.625,-0.84477,6.2063,0.73858,0.0060356,2.2565e-06,-82.892,-881.98,125.4,935.92,0,0.495,0.22475,-0.076242
3529.9,2.2164e+05,12.334,1.7418,3.4086,0.44702,0.0060479,3.2653e-06,-94.582,-867.98,394.57,431.45,0,0.495,0.21866,-0.077726
-1836.2,2.2181e+05,13.689,0.95729,4.8037,0.50898,0.0060325,2.86e-06,-88.801,-894.25,299.28,696.64,0,0.495,0.22171,-0.077783
23004,16219,25.151,-1.4365,7.9206,0.2382,0.0059807,2.7148e-06,-56.898,-307.93,277.06,892.74,0,0.495,0.23393,-0.083813
26445,-16567,26.847,-2.7142,8.0572,0.31428,0.005981,3.2229e-06,-51.804,-225.58,173.15,683.12,0,0.495,0.23697,-0.082233
30594,-18331,27.224,-2.3361,7.9381,0.23518,0.0059795,3.3291e-06,-51.204,-196.22,214.67,671.93,0,0.495,0.23697,-0.083779
33441,-20187,28.119,-1.7077,7.6186,0.14419,0.0059586,3.6367e-06,-49.845,-146.85,261.92,614.56,0,0.495,0.23697,-0.086873
33759,-19896,27.659,-2.0049,7.79,0.18099,0.0059669,3.4608e-06,-50.556,-170.78,243.67,648.45,0,0.495,0.23697,-0.085326
30202,-33118,29.659,-3.4022,7.3747,0.2252,0.0059437,5.6497e-06,-42.53,-75.25,102.89,276.93,0,0.495,0.24305,-0.08378
27761,-30275,28.728,-2.9783,7.7213,0.23129,0.0059623,4.2837e-06,-46.453,-118.44,160,460.08,0,0.495,0.24001,-0.083778
-51059,1.0471e+05,15.019,6.1215,-1.3551,0.22062,0.006038,4.7394e-06,-77.428,-545.68,386.45,18.048,0,0.495,0.2065,-0.090066
11831,1.0816e+05,15.021,6.1095,-0.38658,0.20064,0.0060076,4.528e-06,-77.538,-540.58,441.03,99.987,0,0.495,0.20957,-0.09015
56446,84927,16.647,6.2981,0.8671,0.16291,0.0059822,3.5508e-06,-70.377,-380.19,696.83,343.79,0,0.495,0.21261,-0.093259
35927,1.0397e+05,15.877,6.1849,0.76571,0.17238,0.0059843,3.94e-06,-73.616,-472.06,593.08,280.18,0,0.495,0.21261,-0.091712
21734,1.1828e+05,15.253,5.9558,0.68357,0.1844,0.005997,4.1915e-06,-76.908,-542.12,515.36,226.48,0,0.495,0.21261,-0.090165
5274.4,1.379e+05,14.266,5.2657,0.58089,0.21019,0.0060207,4.2485e-06,-83.491,-630.05,427.43,131.98,0,0.495,0.21261,-0.087062
13240,1.2998e+05,14.725,5.6425,0.62188,0.19537,0.006005,4.2937e-06,-80.21,-593.53,461.75,174.31,0,0.495,0.21261,-0.088615
51190,1.1146e+05,16.847,5.0751,3.0642,0.15553,0.0059601,3.169e-06,-73.014,-487.64,662.37,555.83,0,0.495,0.21868,-0.090172
37996,1.1673e+05,15.841,5.6279,1.8538,0.16801,0.0059774,3.7117e-06,-75.39,-524.95,591.16,377.49,0,0.495,0.21565,-0.090169
-54526,76142,16.104,6.571,-2.7535,0.248,0.0060862,5.1293e-06,-68.433,-400.95,496.39,-12.2,0,0.495,0.20035,-0.092998
-32785,58599,16.752,6.752,-2.5292,0.23757,0.0060698,4.3583e-06,-65.41,-267.22,635.69,-2.5075,0,0.495,0.20037,-0.094582
88164,38786,17.693,6.6831,-0.73421,0.18358,0.0059916,3.1426e-06,-64.614,-129.48,868.66,194.78,0,0.495,0.20654,-0.096343
51588,36579,17.585,6.7768,-1.5361,0.20446,0.0060184,3.3432e-06,-63.873,-113.03,829.03,87.068,0,0.495,0.20349,-0.096304
-26305,36680,17.674,6.7046,-2.243,0.23202,0.0060624,3.4438e-06,-62.514,-92.148,824.91,19.742,0,0.495,0.2004,-0.096207
-39246,32581,17.956,6.4918,-2.8293,0.26327,0.0061043,3.3342e-06,-60.445,-39.592,870.82,-47.516,0,0.495,0.19733,-0.096284
-31023,-1393,20.625,5.7083,-1.4268,0.20885,0.0060225,1.9568e-06,-57.572,367.68,1379.2,18.901,0,0.495,0.20046,-0.099439
-18728,15537,18.933,6.3742,-1.8799,0.22269,0.0060375,2.5802e-06,-59.858,122.92,1074.7,23.829,0,0.495,0.20044,-0.097849
-85297,86671,15.657,6.2353,-2.9392,0.26261,0.0061067,5.5125e-06,-71.506,-488.31,393.4,-30.576,0,0.495,0.20034,-0.09145
-1.0618e+05,99822,15.158,6.0013,-2.2586,0.24656,0.0060845,5.0029e-06,-76.5,-551.92,347.66,-30.352,0,0.495,0.2034,-0.089917
-98238,91705,15.348,5.8135,-3.0893,0.2752,0.0061113,5.2575e-06,-74.672,-539.47,324,-46,0,0.495,0.20034,-0.089893
-88907,80635,15.578,5.6388,-3.811,0.30764,0.0061309,5.5215e-06,-71.813,-516.25,307.63,-54.888,0,0.495,0.19724,-0.089988
-1.0346e+05,99371,14.951,4.8374,-3.3105,0.31086,0.0061332,4.6439e-06,-81.037,-597.81,258.98,-88.448,0,0.495,0.20036,-0.086754
-1.0026e+05,95532,15.124,5.3416,-3.2105,0.29011,0.0061141,4.9112e-06,-77.873,-572.79,281.13,-67.547,0,0.495,0.20035,-0.088317
85037,63390,17.594,6.2631,0.99435,0.15615,0.0059857,3.0923e-06,-67.2,-266,828.33,404.06,0,0.495,0.21261,-0.094806
1.0355e+05,38421,18.064,6.4499,0.16673,0.16693,0.0059812,2.9066e-06,-64.696,-137.51,921.01,317.2,0,0.495,0.20958,-0.09635
1.1473e+05,41125,18.776,6.0498,1.1528,0.14801,0.00598,2.6288e-06,-64.164,-132.61,988.95,468.25,0,0.495,0.21261,-0.096353
1.2053e+05,37514,21.447,4.6712,3.2412,0.11195,0.0059623,2.1471e-06,-61.399,-80.785,1107.9,748.62,0,0.495,0.21868,-0.09636
1.3402e+05,39361,19.915,5.4561,2.1995,0.12821,0.0059737,2.353e-06,-63.02,-112.63,1061.9,617.47,0,0.495,0.21565,-0.096357
-1.7992e+05,8419,21.97,5.0221,1.5668,0.12,0.005948,1.946e-06,-58.912,156.55,1342,543.23,0,0.495,0.21261,-0.099447
-29481,21133,20.226,5.6381,1.3444,0.13568,0.0059625,2.2307e-06,-61.374,13.115,1166.5,515.11,0,0.495,0.21261,-0.0979
-77598,1.6879e+05,12.565,3.4353,0.59,0.30568,0.0060567,3.7414e-06,-96.037,-720.3,437.75,21.448,0,0.495,0.21258,-0.08075
-56554,1.5764e+05,13.013,3.9282,0.56795,0.27161,0.0060488,3.9254e-06,-93.095,-694.87,418.58,37.41,0,0.495,0.21259,-0.08236
-1.3125e+05,1.2943e+05,13.848,4.2272,-1.6092,0.29163,0.006079,4.1921e-06,-90.94,-650.57,333.88,-96.458,0,0.495,0.20644,-0.083648
-1.148e+05,1.3511e+05,13.556,4.3829,-0.57172,0.26802,0.0060543,4.1262e-06,-91.035,-656.38,364.3,-43.235,0,0.495,0.20949,-0.083739
-42453,1.4974e+05,13.433,4.3967,0.55429,0.24908,0.0060521,4.062e-06,-89.988,-675.04,407.76,63.322,0,0.495,0.2126,-0.083932
10600,1.6352e+05,13.645,4.2293,1.7897,0.23411,0.0060354,3.9916e-06,-87.83,-700.9,448.94,211.81,0,0.495,0.21565,-0.083978
-23278,1.4415e+05,13.842,4.8442,0.55647,0.22956,0.0060428,4.1613e-06,-86.759,-655.46,409.26,93.854,0,0.495,0.2126,-0.085497
-1.2628e+05,1.2234e+05,14.325,2.6679,-3.6611,0.40212,0.0061307,3.7876e-06,-92.867,-662.17,290.73,-190.69,0,0.495,0.20036,-0.080632
-1.3517e+05,1.3106e+05,14.127,2.0873,-3.758,0.43613,0.0061349,3.5918e-06,-95.438,-681.03,305.59,-221.58,0,0.495,0.20036,-0.079095
-1.7827e+05,1.7353e+05,12.468,2.1306,-1.783,0.46182,0.0061097,3.4621e-06,-102.34,-732.84,435.57,-208.99,0,0.495,0.20644,-0.077435
-1.638e+05,1.5957e+05,13.179,1.824,-2.8758,0.47235,0.0061286,3.4214e-06,-100.71,-722.18,378.86,-252.4,0,0.495,0.2034,-0.077479
-1.4191e+05,1.3776e+05,13.909,1.4891,-3.8554,0.48342,0.0061522,3.443e-06,-97.873,-694.29,318.8,-253.89,0,0.495,0.20036,-0.077564
-1.2106e+05,1.1445e+05,14.603,1.1328,-4.698,0.49413,0.0061773,3.5826e-06,-94.071,-665.2,260.88,-237.53,0,0.495,0.19731,-0.07765
