"Lambda2","Q","U:0","U:1","U:2","k","nut","omega","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
2124.1,10419,-1.7722,0.56189,4.1633,14.88,0.025363,586.85,-64.639,-247.93,-46.663,45.039,0,0.495,0.030162,0.10537
1928.4,12560,-2.2164,0.93438,2.9178,14.947,0.026377,566.72,-65.689,-265.18,-42.69,38.268,0,0.495,0.036221,0.10855
1852.1,9299.2,-1.7828,0.7236,4.5335,14.324,0.023558,608.32,-63.126,-241.39,-42.291,46.173,0,0.495,0.027132,0.10857
1748.6,9284.2,-1.8583,0.83155,4.45,14.169,0.0232,611.05,-62.74,-242.43,-40.84,46.452,0,0.495,0.02713,0.11012
1788.6,10394,-2.0081,0.91147,3.9202,14.431,0.024411,591.39,-63.592,-250.86,-40.96,44.716,0,0.495,0.03016,0.11012
1801.1,11514,-2.158,0.9911,3.3821,14.627,0.02535,577.08,-64.489,-258.68,-41.251,41.933,0,0.495,0.033189,0.11013
1821.2,12531,-2.2927,1.0667,2.8341,14.784,0.026046,567.64,-65.313,-265.61,-40.612,37.469,0,0.495,0.036219,0.11013
1944.5,9308.4,-1.7092,0.61664,4.6152,14.466,0.02388,606.05,-63.521,-240.32,-43.713,46.015,0,0.495,0.027132,0.107
2090.2,9331.8,-1.6262,0.50772,4.6925,14.617,0.024198,604.32,-63.808,-239.51,-46.045,45.659,0,0.495,0.027133,0.10538
2452.1,13577,-2.0128,0.44963,2.6688,15.683,0.027834,563.46,-67.659,-268.49,-52.828,35.053,0,0.495,0.039289,0.10211
2318.9,13633,-2.1035,0.58408,2.5987,15.533,0.02763,562.18,-67.45,-269.52,-50.717,34.678,0,0.495,0.03929,0.10368
2468.7,14408,-2.1196,0.48877,2.109,15.839,0.028154,562.59,-68.327,-273.76,-52.687,27.682,0,0.495,0.042318,0.10211
2330.9,14474,-2.2102,0.62948,2.0382,15.681,0.02795,561.03,-68.132,-274.77,-50.311,27.046,0,0.495,0.042319,0.10368
2174.3,13607,-2.1883,0.72206,2.5254,15.382,0.027406,561.3,-67.159,-270.09,-48.037,34.37,0,0.495,0.039258,0.1053
2314,12639,-1.9714,0.53736,3.1523,15.395,0.027165,566.76,-66.669,-263.07,-50.272,39.881,0,0.495,0.03626,0.10368
2444.6,12582,-1.879,0.40927,3.2213,15.543,0.027381,567.69,-66.864,-261.9,-52.225,39.876,0,0.495,0.036259,0.10211
2190.1,14447,-2.2939,0.77337,1.9647,15.523,0.027723,559.93,-67.85,-275.2,-47.458,26.366,0,0.495,0.042286,0.1053
